date,climate_only_comments,covid_only_comments,co_mention_comments,co_mention_share_among_climate_comments,climate_only_comments_ma7,co_mention_share_among_climate_comments_ma7
2021-01-31,1158,33115,111,0.08747044917257683,1465.857142857143,0.09400792815301352
2021-02-01,1236,36926,141,0.10239651416122005,1426.857142857143,0.09348705102912554
2021-02-02,1441,36647,127,0.08099489795918367,1372.7142857142858,0.09220060788043748
2021-02-03,1504,36250,147,0.08903694730466384,1352.7142857142858,0.09160364826049859
2021-02-04,1468,36876,140,0.08706467661691543,1317.142857142857,0.09137843221153505
2021-02-05,1353,39100,140,0.09377093101138648,1325.5714285714287,0.09118786591246238
2021-02-06,1208,32608,103,0.07856598016781083,1338.2857142857142,0.08847148519910816
2021-02-07,1379,30989,127,0.08432934926958831,1369.857142857143,0.08802275664153837
2021-02-08,1385,36132,118,0.07850964737192283,1391.142857142857,0.08461034710021019
2021-02-09,1486,38387,156,0.09500609013398295,1397.5714285714287,0.08661194598232438
2021-02-10,1317,35729,146,0.09979494190020506,1370.857142857143,0.08814880235311598
2021-02-11,1513,35722,146,0.08800482218203737,1377.2857142857142,0.08828310886241911
2021-02-12,1416,35176,138,0.0888030888030888,1386.2857142857142,0.0875734171183766
2021-02-13,1262,32177,117,0.08484408992023205,1394.0,0.08847028994015106
2021-02-14,1241,30699,123,0.09017595307917889,1374.2857142857142,0.08930551905580685
2021-02-15,1987,32518,139,0.06538099717779869,1460.2857142857142,0.08742999759950341
2021-02-16,3552,34301,160,0.04310344827586207,1755.4285714285713,0.0800153344769147
2021-02-17,4259,34387,237,0.052713523131672595,2175.714285714286,0.0732894175099815
2021-02-18,3717,34677,199,0.050817160367722165,2490.5714285714284,0.06797689439365076
2021-02-19,3221,33619,229,0.0663768115942029,2748.4285714285716,0.06477314050666706
2021-02-20,2285,29374,167,0.06810766721044045,2894.5714285714284,0.06238222297669682
2021-02-21,1771,29942,154,0.08,2970.285714285714,0.06092851539395698
2021-02-22,1927,34108,165,0.0788718929254302,2961.714285714286,0.0628557862150472
2021-02-23,2122,36328,171,0.07457479284779764,2757.4285714285716,0.06735169258246657
2021-02-24,1942,33607,165,0.07831039392501186,2426.4285714285716,0.07100838841008646
2021-02-25,1802,33201,140,0.07209062821833162,2152.8571428571427,0.07404745524588782
2021-02-26,1783,31978,145,0.07520746887966805,1947.4285714285713,0.07530897771523996
2021-02-27,1555,27760,125,0.0744047619047619,1843.142857142857,0.07620856267157161
2021-02-28,1400,29467,154,0.0990990990990991,1790.142857142857,0.07893700540001435
2021-03-01,1812,32960,137,0.07029245767060031,1773.7142857142858,0.07771137179218149
2021-03-02,1744,36722,156,0.08210526315789474,1719.7142857142858,0.0787871532650525
2021-03-03,1664,39976,158,0.0867178924259056,1680.0,0.0799882244794659
2021-03-04,1580,36523,168,0.09610983981693363,1648.2857142857142,0.08341954042212332
2021-03-05,1394,35199,134,0.08769633507853403,1592.7142857142858,0.08520366416481848
2021-03-06,1225,28501,127,0.09393491124260354,1545.5714285714287,0.08799368549879584
2021-03-07,1193,29661,118,0.09000762776506484,1516.0,0.0866949038796481
2021-03-08,1379,33251,126,0.08372093023255814,1454.142857142857,0.08861325710278492
2021-03-09,2163,31788,208,0.08772669759595107,1514.0,0.08941631916536441
2021-03-10,1594,31867,140,0.08073817762399077,1504.0,0.08856207419366229
2021-03-11,1316,32877,119,0.08292682926829269,1466.2857142857142,0.08667878697242788
2021-03-12,1439,35389,145,0.09154040404040405,1472.7142857142858,0.08722793968126645
2021-03-13,1114,29516,130,0.1045016077170418,1456.857142857143,0.08873746774904334
2021-03-14,1135,28980,113,0.09054487179487179,1448.5714285714287,0.08881421689615862
2021-03-15,1520,32209,113,0.06919779546846296,1468.7142857142858,0.08673948335843074
2021-03-16,1543,33548,127,0.07604790419161676,1380.142857142857,0.08507108430066869
2021-03-17,1647,32692,121,0.06843891402714933,1387.7142857142858,0.08331404664397704
2021-03-18,1462,33068,95,0.06101477199743096,1408.5714285714287,0.08018375274813967
2021-03-19,2157,32357,169,0.07265692175408427,1511.142857142857,0.07748611242152255
2021-03-20,2014,30317,126,0.058878504672897194,1639.7142857142858,0.07096852627235903
2021-03-21,1745,29001,127,0.06784188034188034,1726.857142857143,0.06772524177907455
2021-03-22,2241,34999,128,0.054031236808780074,1829.857142857143,0.06555859054197698
2021-03-23,1798,34769,142,0.0731958762886598,1866.2857142857142,0.0651511579844117
2021-03-24,1864,32662,121,0.06095717884130982,1897.2857142857142,0.06408233867214892
2021-03-25,1843,32732,129,0.0654158215010142,1951.7142857142858,0.06471106002980367
2021-03-26,1577,31838,109,0.06465005931198102,1868.857142857143,0.06356722253807463
2021-03-27,1310,25910,115,0.08070175438596491,1768.2857142857142,0.06668482963994145
2021-03-28,1282,26692,94,0.06831395348837209,1702.142857142857,0.06675226866086884
2021-03-29,1327,33038,123,0.08482758620689655,1571.5714285714287,0.07115174714631406
2021-03-30,1692,36163,146,0.0794341675734494,1556.4285714285713,0.07204293161556971
2021-03-31,1813,35372,146,0.07452782031648801,1549.142857142857,0.07398159468345232
2021-04-01,1868,33790,134,0.06693306693306693,1552.7142857142858,0.07419834403088842
2021-04-02,1513,32471,116,0.07120933087783916,1543.5714285714287,0.075135382826011
2021-04-03,1380,28191,94,0.06377204884667571,1553.5714285714287,0.0727168534632554
2021-04-04,1401,28101,105,0.0697211155378486,1570.5714285714287,0.07291787661318062
2021-04-05,1820,32435,132,0.06762295081967214,1641.0,0.07046007155786285
2021-04-06,1654,37437,108,0.06129398410896708,1635.5714285714287,0.06786861677722252
2021-04-07,1654,38816,105,0.05969300739056282,1612.857142857143,0.06574935778780464
2021-04-08,1527,36794,148,0.08835820895522388,1564.142857142857,0.06881009236239848
2021-04-09,1764,34204,197,0.10045894951555329,1600.0,0.07298860931064335
2021-04-10,1337,28974,137,0.09294436906377204,1593.857142857143,0.0771560836273714
2021-04-11,1411,29552,135,0.08732212160413971,1595.2857142857142,0.07967051306541298
2021-04-12,1445,34626,100,0.06472491909385113,1541.7142857142858,0.07925650853315284
2021-04-13,2551,37068,172,0.06316562614763128,1669.857142857143,0.07952388596724773
2021-04-14,1813,33744,127,0.0654639175257732,1692.5714285714287,0.08034830170084921
2021-04-15,1755,35596,140,0.07387862796833773,1725.142857142857,0.07827979013129406
2021-04-16,1536,34371,134,0.08023952095808383,1692.5714285714287,0.07539130033736985
2021-04-17,1312,29638,140,0.09641873278236915,1689.0,0.07588763801145515
2021-04-18,1644,29171,124,0.07013574660633484,1722.2857142857142,0.07343244158319731
2021-04-19,1787,35372,155,0.07981462409886715,1771.142857142857,0.07558811372677102
2021-04-20,1689,33851,132,0.07248764415156507,1648.0,0.07691983058447585
2021-04-21,1664,34845,184,0.09956709956709957,1626.7142857142858,0.08179171373323676
2021-04-22,2538,36966,183,0.06725468577728776,1738.5714285714287,0.08084543627737248
2021-04-23,1931,34279,130,0.06307617661329452,1795.0,0.07839352994240258
2021-04-24,1460,30327,110,0.07006369426751592,1816.142857142857,0.07462852444028069
2021-04-25,1617,33139,140,0.0796812749003984,1812.2857142857142,0.07599217133943263
2021-04-26,1820,37339,153,0.07754688291941206,1817.0,0.07566820831379618
2021-04-27,1844,38740,168,0.08349900596421471,1839.142857142857,0.07724126000131756
2021-04-28,1632,40924,164,0.09131403118040089,1834.5714285714287,0.07606225023178918
2021-04-29,2613,37260,194,0.06911293195582473,1845.2857142857142,0.07632771397158018
2021-04-30,1748,36464,158,0.08289611752360965,1819.142857142857,0.0791591341016252
2021-05-01,1378,29384,106,0.07142857142857142,1807.4285714285713,0.07935411655320455
2021-05-02,1479,30250,118,0.07388854101440201,1787.7142857142858,0.07852658314091934
2021-05-03,1688,35744,152,0.08260869565217391,1768.857142857143,0.07924969924559963
2021-05-04,1462,35117,145,0.09023024268823895,1714.2857142857142,0.0802113044918888
2021-05-05,1641,36065,146,0.0817011751538892,1715.5714285714287,0.07883803934524426
2021-05-06,1704,35949,158,0.08485499462943072,1585.7142857142858,0.08108690544147369
2021-05-07,1584,34994,133,0.07746068724519511,1562.2857142857142,0.08031041540170018
2021-05-08,1423,29142,115,0.07477243172951886,1568.7142857142858,0.08078810973040697
2021-05-09,1420,27668,127,0.08209437621202327,1560.2857142857142,0.08196037190149572
2021-05-10,1577,33204,138,0.080466472303207,1544.4285714285713,0.08165433999450045
2021-05-11,1510,34628,126,0.07701711491442542,1551.2857142857142,0.07976675031252708
2021-05-12,1550,35561,147,0.08662345315262228,1538.2857142857142,0.08046993288377467
2021-05-13,1558,35242,148,0.08675263774912075,1517.4285714285713,0.0807410247580161
2021-05-14,1528,40487,142,0.08502994011976048,1509.4285714285713,0.08182234659723973
2021-05-15,1542,32252,117,0.0705244122965642,1526.4285714285713,0.0812154866782462
2021-05-16,1221,28501,76,0.058596761757902856,1498.0,0.07785868461337185
2021-05-17,2009,33410,119,0.05592105263157895,1559.7142857142858,0.07435219608885356
2021-05-18,1618,33327,124,0.0711825487944891,1575.142857142857,0.07351868664314838
2021-05-19,1533,32118,120,0.07259528130671507,1572.7142857142858,0.07151466209373306
2021-05-20,1233,30284,128,0.0940484937545922,1526.2857142857142,0.07255692723737184
2021-05-21,1321,30046,98,0.06906272022551092,1496.7142857142858,0.07027589582390761
2021-05-22,1166,24494,72,0.05815831987075929,1443.0,0.06850931119164977
2021-05-23,1182,25061,80,0.06339144215530904,1437.4285714285713,0.06919426553413636
2021-05-24,1433,29751,92,0.06032786885245902,1355.142857142857,0.0698238107085478
2021-05-25,1449,30489,122,0.07765754296626352,1331.0,0.07074880987594415
2021-05-26,1462,30888,110,0.06997455470737914,1320.857142857143,0.0703744203617533
2021-05-27,2114,31659,118,0.0528673835125448,1446.7142857142858,0.0644914046128894
2021-05-28,1575,29511,112,0.06639004149377593,1483.0,0.06410959336549868
2021-05-29,1175,24603,105,0.08203125,1484.2857142857142,0.06752001195539022
2021-05-30,1239,25528,101,0.07537313432835821,1492.4285714285713,0.06923168226582581
2021-05-31,1368,25180,76,0.05263157894736842,1483.142857142857,0.06813221227938429
2021-06-01,1269,28736,91,0.06691176470588235,1457.4285714285713,0.06659710109932983
2021-06-02,1297,29851,117,0.08274398868458274,1433.857142857143,0.06842130595321606
2021-06-03,1393,28136,103,0.06885026737967914,1330.857142857143,0.07070457507709241
2021-06-04,1446,28261,99,0.06407766990291262,1312.4285714285713,0.07037423627839764
2021-06-05,1042,22929,96,0.0843585237258348,1293.4285714285713,0.07070670395351689
2021-06-06,1195,23101,94,0.07292474786656322,1287.142857142857,0.07035693445897476
2021-06-07,1491,25204,93,0.058712121212121215,1304.7142857142858,0.07122558335393944
2021-06-08,1860,26095,120,0.06060606060606061,1389.142857142857,0.07032476848253634
2021-06-09,1879,28153,128,0.0637767812655705,1472.2857142857142,0.06761516742267744
2021-06-10,2449,29079,130,0.05040713454827452,1623.142857142857,0.06498043416104822
2021-06-11,1804,25927,114,0.05943691345151199,1674.2857142857142,0.06431746895370526
2021-06-12,1354,21579,105,0.07196710075394105,1718.857142857143,0.06254726567200616
2021-06-13,1502,23333,122,0.07512315270935961,1762.7142857142858,0.06286132350669135
2021-06-14,1839,26556,124,0.06316861946001019,1812.4285714285713,0.06349796611353264
2021-06-15,2061,27773,138,0.06275579809004093,1841.142857142857,0.06380507146838697
2021-06-16,2069,29318,150,0.067598017124831,1868.2857142857142,0.06435096230542418
2021-06-17,2203,26762,153,0.06494057724957555,1833.142857142857,0.06642716840561004
2021-06-18,2103,26549,125,0.056104129263913824,1875.857142857143,0.06595105637881031
2021-06-19,1751,24798,98,0.05300162249864792,1932.5714285714287,0.06324170234233986
2021-06-20,1611,23522,100,0.058445353594389245,1948.142857142857,0.060859159611629805
2021-06-21,1644,25147,113,0.064314171883893,1920.2857142857142,0.061022809957898785
2021-06-22,1871,27499,122,0.061214249874560964,1893.142857142857,0.06080258878425878
2021-06-23,1885,27680,124,0.06172224987555998,1866.857142857143,0.05996319346293436
2021-06-24,2033,25787,124,0.05748725081131201,1842.5714285714287,0.05889843254318242
2021-06-25,2384,25261,114,0.045636509207365894,1882.7142857142858,0.05740305824938986
2021-06-26,1983,22738,116,0.055264411624583135,1915.857142857143,0.057726313838809176
2021-06-27,2157,22415,119,0.05228471001757469,1993.857142857143,0.05684622189926424
2021-06-28,2845,27975,168,0.05575838035180883,2165.4285714285716,0.05562396596610935
2021-06-29,3906,27843,202,0.049172346640701074,2456.1428571428573,0.053903694075557944
2021-06-30,4564,29007,215,0.04498849131617493,2838.8571428571427,0.05151315713850293
2021-07-01,3160,24534,173,0.0519051905190519,2999.8571428571427,0.05071571995389435
2021-07-02,3221,22540,160,0.04732327713694173,3119.4285714285716,0.05095668680097661
2021-07-03,3076,18548,138,0.042937149968886125,3275.5714285714284,0.049195649421591325
2021-07-04,2425,19616,128,0.05013709361535448,3313.8571428571427,0.04888884707841701
2021-07-05,2132,23352,128,0.05663716814159292,3212.0,0.04901438819124331
2021-07-06,2419,28425,134,0.05248726987857422,2999.5714285714284,0.049487948653796625
2021-07-07,2695,26817,149,0.05239099859353024,2732.5714285714284,0.0505454496934188
2021-07-08,2730,27694,160,0.05536332179930796,2671.1428571428573,0.0510394684477411
2021-07-09,2432,27103,129,0.05037094884810621,2558.4285714285716,0.051474850120764595
2021-07-10,2217,21907,146,0.06178586542530681,2435.714285714286,0.05416752375739612
2021-07-11,1969,22221,138,0.06549596582819174,2370.5714285714284,0.056361648359230014
2021-07-12,2842,26378,149,0.04981611501170177,2472.0,0.055387212197817
2021-07-13,2554,29653,143,0.053021876158694844,2491.285714285714,0.05546358452354851
2021-07-14,2748,28398,158,0.05437026841018582,2498.8571428571427,0.05574633735449931
2021-07-15,3074,29653,167,0.05152730638691762,2548.0,0.05519833515272926
2021-07-16,3093,32653,201,0.0610200364298725,2642.4285714285716,0.056719633378695865
2021-07-17,2489,28517,181,0.06779026217228465,2681.285714285714,0.057577404342549855
2021-07-18,2457,27917,171,0.06506849315068493,2751.0,0.057516336817191725
2021-07-19,2347,35596,184,0.07269853812722245,2680.285714285714,0.060785254405123265
2021-07-20,2809,36899,228,0.07507408626934475,2716.714285714286,0.0639355701352161
2021-07-21,4204,35738,283,0.06307109427234232,2924.714285714286,0.06517854525838132
2021-07-22,3250,36504,231,0.0663602413099684,2949.8571428571427,0.06729753596167429
2021-07-23,2732,37315,202,0.06884798909338787,2898.285714285714,0.06841581491360506
2021-07-24,2141,31773,195,0.08347602739726027,2848.5714285714284,0.07065663851717299
2021-07-25,2183,31248,172,0.07303609341825902,2809.4285714285716,0.07179486712682645
2021-07-26,3057,37867,227,0.06912302070645554,2910.8571428571427,0.07128407892385973
2021-07-27,2971,38619,203,0.06395715185885319,2934.0,0.06969594543664666
2021-07-28,2835,44690,230,0.07504078303425775,2738.4285714285716,0.07140590097406314
2021-07-29,3820,43394,279,0.06806538180043913,2819.8571428571427,0.07164949247270182
2021-07-30,2651,44711,237,0.08206371191135733,2808.285714285714,0.0735374528752689
2021-07-31,2001,38829,235,0.1050983899821109,2788.285714285714,0.07662636181596184
2021-08-01,1881,39322,186,0.0899854862119013,2745.1428571428573,0.07904770364362503
2021-08-02,3367,42017,346,0.09318610288176676,2789.4285714285716,0.08248528681152663
2021-08-03,2857,44064,263,0.0842948717948718,2773.1428571428573,0.08539067537381499
2021-08-04,2038,45418,189,0.08486753480017961,2659.285714285714,0.08679449705466098
2021-08-05,2473,47462,224,0.08305524657026325,2466.8571428571427,0.088935906307493
2021-08-06,2874,45649,281,0.08906497622820919,2498.714285714286,0.08993608692418611
2021-08-07,2547,39130,248,0.0887298747763864,2576.714285714286,0.0875977276090826
2021-08-08,2235,37956,193,0.07948929159802307,2627.285714285714,0.08609827123567144
2021-08-09,6198,44108,589,0.08678355679976425,3031.714285714286,0.08518362179538537
2021-08-10,6107,49230,434,0.06635071090047394,3496.0,0.0826201702390428
2021-08-11,4595,49349,380,0.0763819095477387,3861.285714285714,0.08140793806012268
2021-08-12,4047,47399,371,0.08397464916251697,4086.1428571428573,0.0815392812875875
2021-08-13,3513,49251,353,0.09130884635281945,4177.428571428572,0.08185983416253183
2021-08-14,3346,41648,328,0.08927599346761024,4291.571428571428,0.08193785111842096
2021-08-15,2944,41953,307,0.09443248231313442,4392.857142857143,0.08407259264915114
2021-08-16,3196,40613,324,0.09204545454545454,3964.0,0.08482429232710689
2021-08-17,2638,42503,249,0.08624870107377901,3468.4285714285716,0.08766686235186476
2021-08-18,2294,43226,234,0.0925632911392405,3139.714285714286,0.08997848829350787
2021-08-19,2435,44698,262,0.0971449758991472,2909.4285714285716,0.09185996354159791
2021-08-20,2452,43545,224,0.08370702541106129,2757.8571428571427,0.09077398912134674
2021-08-21,2079,41782,221,0.09608695652173913,2576.8571428571427,0.09174698384336515
2021-08-22,2282,43563,214,0.08573717948717949,2482.285714285714,0.0905047977253716
2021-08-23,2814,50280,231,0.07586206896551724,2427.714285714286,0.08819288549966627
2021-08-24,2628,52952,274,0.09441764300482426,2426.285714285714,0.0893598772041013
2021-08-25,2434,54420,258,0.09583952451708767,2446.285714285714,0.08982791054379377
2021-08-26,2185,58872,279,0.11323051948051949,2410.5714285714284,0.09212584534113265
2021-08-27,2131,51654,252,0.10574905581200168,2364.714285714286,0.09527470682698128
2021-08-28,1846,43080,182,0.08974358974358974,2331.4285714285716,0.09436851157295993
2021-08-29,2318,44014,255,0.09910610182666149,2336.5714285714284,0.09627835762145735
2021-08-30,2892,48139,251,0.07986000636334713,2347.714285714286,0.09684949153543307
2021-08-31,2897,50436,255,0.0809010152284264,2386.1428571428573,0.09491854471023338
2021-09-01,2456,53214,257,0.09472908219683007,2389.285714285714,0.09475991009305372
2021-09-02,3112,58072,284,0.08362779740871613,2521.714285714286,0.0905309497970818
2021-09-03,2971,48209,253,0.07847394540942929,2641.714285714286,0.08663450545385719
2021-09-04,2019,41753,197,0.08889891696750903,2666.4285714285716,0.08651383791441707
2021-09-05,2008,37822,207,0.09345372460496613,2622.1428571428573,0.08570635545417489
2021-09-06,2816,39917,283,0.09131978057437883,2611.285714285714,0.08734346605575084
2021-09-07,2768,44019,329,0.10623183726186632,2592.8571428571427,0.09096215491767083
2021-09-08,2850,46915,329,0.10349166404529726,2649.1428571428573,0.09221395232459471
2021-09-09,2525,47912,233,0.08448150833937636,2565.285714285714,0.09233591102897475
2021-09-10,2267,57655,274,0.10783156237701692,2464.714285714286,0.0965298563100587
2021-09-11,1908,41566,205,0.09701845716990061,2448.8571428571427,0.09768979062468607
2021-09-12,2217,37796,232,0.09473254389546754,2478.714285714286,0.0978724790947577
2021-09-13,2631,44237,244,0.08486956521739131,2452.285714285714,0.0969510197580452
2021-09-14,2970,47190,272,0.08389882788402221,2481.1428571428573,0.09376058984692459
2021-09-15,2632,45631,202,0.07127734650670431,2450.0,0.08915854448426848
2021-09-16,2439,47380,208,0.07857952398942199,2437.714285714286,0.0883154038628464
2021-09-17,2579,45169,275,0.09635599159074983,2482.285714285714,0.08667603660766542
2021-09-18,2495,35132,225,0.08272058823529412,2566.1428571428573,0.08463348390272162
2021-09-19,2241,35117,229,0.09271255060728745,2569.5714285714284,0.0843449134329816
2021-09-20,2291,41694,231,0.091593973037272,2521.0,0.085305543121536
2021-09-21,2747,45383,291,0.09578670177748519,2489.1428571428573,0.08700381082060213
2021-09-22,2521,42538,236,0.08560029017047516,2473.285714285714,0.08904994562971225
2021-09-23,2912,41232,216,0.06905370843989769,2540.8571428571427,0.08768911483692306
2021-09-24,2602,37019,215,0.07632232871849486,2544.1428571428573,0.08482716299802949
2021-09-25,2291,30291,153,0.06260229132569559,2515.0,0.08195312058237256
2021-09-26,2101,32393,170,0.07485689123734038,2495.0,0.07940231210095154
2021-09-27,2645,38277,207,0.07258064516129033,2545.5714285714284,0.07668612240438274
2021-09-28,2319,39736,205,0.0812202852614897,2484.4285714285716,0.07460520575924054
2021-09-29,2702,39453,216,0.07402330363262509,2510.285714285714,0.07295135053954767
2021-09-30,2315,37566,200,0.07952286282306163,2425.0,0.07444694402285679
2021-10-01,2146,34969,167,0.07220060527453523,2359.8571428571427,0.07385812638800542
2021-10-02,1760,29725,156,0.081419624217119,2284.0,0.07654631680106591
2021-10-03,1796,30921,137,0.07087428867046043,2240.4285714285716,0.0759773735772259
2021-10-04,2740,34530,179,0.06132237067488866,2254.0,0.07436904865059711
2021-10-05,2223,33975,177,0.07375,2240.285714285714,0.07330186504181287
2021-10-06,2125,34773,212,0.09071459135643987,2157.8571428571427,0.07568633471664354
2021-10-07,2545,33422,176,0.06468210216832047,2190.714285714286,0.07356622605168052
2021-10-08,2260,32042,177,0.07263028313500206,2207.0,0.07362760860317578
2021-10-09,1542,27719,134,0.07995226730310262,2175.8571428571427,0.07341798618688773
2021-10-10,1942,26375,126,0.0609284332688588,2196.714285714286,0.07199714970094465
2021-10-11,2118,29508,171,0.07470511140235911,2107.8571428571427,0.07390896980486898
2021-10-12,2442,33602,164,0.06293169608595549,2139.1428571428573,0.07236349781714835
2021-10-13,2310,34696,171,0.06892382103990327,2165.5714285714284,0.06925053062907169
2021-10-14,2478,34214,138,0.052752293577981654,2156.0,0.0675462722590233
2021-10-15,2476,31920,166,0.06283118849356548,2186.8571428571427,0.06614640159596091
2021-10-16,2002,26798,138,0.06448598130841121,2252.5714285714284,0.06393693216814786
2021-10-17,1875,26400,112,0.05636638147961751,2243.0,0.06328521048397054
2021-10-18,2164,32718,164,0.070446735395189,2249.5714285714284,0.0626768710543748
2021-10-19,3116,32658,185,0.05604362314450167,2345.8571428571427,0.06169286063416711
2021-10-20,3052,33748,198,0.06092307692307692,2451.8571428571427,0.06054989718890621
2021-10-21,2596,33087,183,0.06585102554875855,2468.714285714286,0.0624211446133029
2021-10-22,2080,30527,160,0.07142857142857142,2412.1428571428573,0.06364934217544661
2021-10-23,1725,23800,94,0.05167674546454096,2372.5714285714284,0.061819451340608005
2021-10-24,1972,26090,141,0.06672976810222432,2386.4285714285716,0.06329993514383755
2021-10-25,2332,29849,160,0.06420545746388442,2410.4285714285716,0.06240832401079404
2021-10-26,2317,30663,143,0.05813008130081301,2296.285714285714,0.06270638946169567
2021-10-27,2991,30578,161,0.051078680203045686,2287.5714285714284,0.061300047073119764
2021-10-28,2750,29985,184,0.0627130197682345,2309.5714285714284,0.06085176053304491
2021-10-29,2776,28808,168,0.057065217391304345,2409.0,0.05879985281343532
2021-10-30,2265,24887,156,0.0644361833952912,2486.1428571428573,0.06062262966068536
2021-10-31,2168,22753,157,0.0675268817204301,2514.1428571428573,0.06073650303471475
2021-11-01,3580,26919,237,0.062090647105056324,2692.4285714285716,0.06043438726916788
2021-11-02,4180,27907,246,0.05558065973791233,2958.5714285714284,0.06007018418875349
2021-11-03,3414,32714,229,0.06286027998902004,3019.0,0.061753269872464114
2021-11-04,2804,29791,187,0.06252089602139753,3026.714285714286,0.061725823622915975
2021-11-05,2444,32802,163,0.06252397391637898,2979.285714285714,0.06250564598364093
2021-11-06,2245,26998,130,0.05473684210526316,2976.4285714285716,0.061120025799351205
2021-11-07,2262,24167,130,0.05434782608695652,2989.8571428571427,0.05923730356599784
2021-11-08,2873,27037,182,0.059574468085106386,2888.8571428571427,0.058877849420290715
2021-11-09,2624,30083,178,0.0635260528194147,2666.5714285714284,0.060012905574791046
2021-11-10,2638,30464,170,0.06054131054131054,2555.714285714286,0.05968162422511826
2021-11-11,2461,27011,148,0.05672671521655807,2506.714285714286,0.0588538841101412
2021-11-12,2345,27409,136,0.054816606207174524,2492.5714285714284,0.05775283158025484
2021-11-13,1917,24578,135,0.06578947368421052,2445.714285714286,0.0593317789486759
2021-11-14,2175,26563,146,0.06290392072382593,2433.285714285714,0.06055407818251438
2021-11-15,2170,27340,158,0.06786941580756013,2332.8571428571427,0.061739070714293486
2021-11-16,2724,29677,163,0.05645999307239349,2347.1428571428573,0.060729633607576175
2021-11-17,2940,29872,215,0.06814580031695722,2390.285714285714,0.06181598928981141
2021-11-18,2324,29619,164,0.06591639871382636,2370.714285714286,0.0631288012179926
2021-11-19,2330,29922,164,0.06575781876503609,2368.5714285714284,0.06469183158340139
2021-11-20,1796,22887,129,0.06701298701298701,2351.285714285714,0.06486661920179802
2021-11-21,2362,25082,166,0.06566455696202532,2378.0,0.0652609958072551
2021-11-22,2101,27868,153,0.06787932564330079,2368.1428571428573,0.06526241149807518
2021-11-23,2273,29389,136,0.05645496056454961,2303.714285714286,0.0652616925683832
2021-11-24,2425,28938,145,0.05642023346303502,2230.1428571428573,0.06358661158925145
2021-11-25,1892,25101,135,0.06660088801184016,2168.4285714285716,0.063684395774682
2021-11-26,1908,30513,126,0.061946902654867256,2108.1428571428573,0.06313997918751503
2021-11-27,2082,34223,198,0.0868421052631579,2149.0,0.06597271036611087
2021-11-28,1716,32437,152,0.08137044967880086,2056.714285714286,0.06821640932565022
2021-11-29,2005,34636,171,0.07858455882352941,2043.0,0.06974572835139717
2021-11-30,2019,35003,189,0.08559782608695653,2006.7142857142858,0.07390899485459816
2021-12-01,1841,35419,162,0.08087868197703445,1923.2857142857142,0.07740305892802665
2021-12-02,1738,36005,173,0.09052851909994768,1901.2857142857142,0.08082129194061345
2021-12-03,1933,34938,147,0.07067307692307692,1904.857142857143,0.0820678882646434
2021-12-04,1537,28209,143,0.08511904761904762,1827.0,0.08182173717262764
2021-12-05,1453,28362,103,0.06619537275064268,1789.4285714285713,0.07965386904003362
2021-12-06,1856,32844,158,0.07845084409136048,1768.142857142857,0.07963476693543804
2021-12-07,1817,32369,135,0.06915983606557377,1739.2857142857142,0.07728648264666908
2021-12-08,1925,33287,159,0.07629558541266794,1751.2857142857142,0.0766317545660453
2021-12-09,1785,34018,172,0.08788962698007154,1758.0,0.07625476997749157
2021-12-10,1879,32736,148,0.07301430685742477,1750.2857142857142,0.07658923139668412
2021-12-11,2149,27514,150,0.06524575902566333,1837.7142857142858,0.07375019016905779
2021-12-12,2437,27725,151,0.05834621329211746,1978.2857142857142,0.07262888167498276
2021-12-13,2299,35946,194,0.07781789009225833,2041.5714285714287,0.07253845967511101
2021-12-14,2654,39920,192,0.06746310611384398,2161.1428571428573,0.07229606968200676
2021-12-15,2430,42207,217,0.0819795995466566,2233.285714285714,0.073108071701148
2021-12-16,2332,43746,200,0.07898894154818326,2311.4285714285716,0.07183654521087825
2021-12-17,2345,47500,206,0.08075264602116818,2378.0,0.07294202223427017
2021-12-18,1881,42263,206,0.09870627695256348,2339.714285714286,0.07772209622382732
2021-12-19,2625,42978,254,0.08822507815213616,2366.5714285714284,0.0819905054895443
2021-12-20,2354,47830,221,0.0858252427184466,2374.4285714285716,0.08313441300757117
2021-12-21,1953,53814,187,0.08738317757009346,2274.285714285714,0.0859801375013211
2021-12-22,1846,52673,195,0.09554140127388536,2190.8571428571427,0.08791753774806807
2021-12-23,1696,45896,171,0.09159078735940011,2100.0,0.08971780143538477
2021-12-24,1534,43465,149,0.0885323826500297,1984.142857142857,0.09082919238236499
2021-12-25,1582,34165,200,0.1122334455667789,1941.4285714285713,0.09276164504153861
2021-12-26,1895,39538,296,0.13509812870835236,1837.142857142857,0.09945779512099806
2021-12-27,2407,44704,360,0.13010480664980123,1844.7142857142858,0.1057834471111916
2021-12-28,2556,46963,316,0.11002785515320335,1930.857142857143,0.10901840105163586
2021-12-29,2984,50934,396,0.11715976331360947,2093.4285714285716,0.11210673848588217
2021-12-30,2811,56210,382,0.11963670529282806,2252.714285714286,0.11611329819065759
2021-12-31,2799,53093,326,0.10432,2433.4285714285716,0.1183686720977962
