date,climate_only_comments,covid_only_comments,co_mention_comments,total_comments,co_mention_share_pct,US_daily_covid_death,climate_ma7,deaths_ma7
2021-02-23,2122,36328,171,38621,7.4574792847797635,1525,2757.4285714285716,1844.0
2021-02-24,1942,33607,165,35714,7.831039392501187,1487,2426.4285714285716,1858.2857142857142
2021-02-25,1802,33201,140,35143,7.209062821833162,1718,2152.8571428571427,1902.7142857142858
2021-02-26,1783,31978,145,33906,7.520746887966805,1975,1947.4285714285713,1873.2857142857142
2021-02-27,1555,27760,125,29440,7.440476190476191,2850,1843.142857142857,1959.4285714285713
2021-02-28,1400,29467,154,31021,9.90990990990991,1966,1790.142857142857,1908.5714285714287
2021-03-01,1812,32960,137,34909,7.029245767060031,1634,1773.7142857142858,1879.2857142857142
2021-03-02,1744,36722,156,38622,8.210526315789474,1026,1719.7142857142858,1808.0
2021-03-03,1664,39976,158,41798,8.67178924259056,1323,1680.0,1784.5714285714287
2021-03-04,1580,36523,168,38271,9.610983981693364,1128,1648.2857142857142,1700.2857142857142
2021-03-05,1394,35199,134,36727,8.769633507853403,1896,1592.7142857142858,1689.0
2021-03-06,1225,28501,127,29853,9.393491124260354,1515,1545.5714285714287,1498.2857142857142
2021-03-07,1193,29661,118,30972,9.000762776506484,1924,1516.0,1492.2857142857142
2021-03-08,1379,33251,126,34756,8.372093023255815,1277,1454.142857142857,1441.2857142857142
2021-03-09,2163,31788,208,34159,8.772669759595107,895,1514.0,1422.5714285714287
2021-03-10,1594,31867,140,33601,8.073817762399077,802,1504.0,1348.142857142857
2021-03-11,1316,32877,119,34312,8.292682926829269,1201,1466.2857142857142,1358.5714285714287
2021-03-12,1439,35389,145,36973,9.154040404040405,1576,1472.7142857142858,1312.857142857143
2021-03-13,1114,29516,130,30760,10.45016077170418,1317,1456.857142857143,1284.5714285714287
2021-03-14,1135,28980,113,30228,9.05448717948718,1491,1448.5714285714287,1222.7142857142858
2021-03-15,1520,32209,113,33842,6.919779546846296,958,1468.7142857142858,1177.142857142857
2021-03-16,1543,33548,127,35218,7.604790419161676,651,1380.142857142857,1142.2857142857142
2021-03-17,1647,32692,121,34460,6.843891402714933,693,1387.7142857142858,1126.7142857142858
2021-03-18,1462,33068,95,34625,6.101477199743096,853,1408.5714285714287,1077.0
2021-03-19,2157,32357,169,34683,7.265692175408427,1075,1511.142857142857,1005.4285714285714
2021-03-20,2014,30317,126,32457,5.887850467289719,956,1639.7142857142858,953.8571428571429
2021-03-21,1745,29001,127,30873,6.784188034188034,1078,1726.857142857143,894.8571428571429
2021-03-22,2241,34999,128,37368,5.403123680878007,718,1829.857142857143,860.5714285714286
2021-03-23,1798,34769,142,36709,7.31958762886598,553,1866.2857142857142,846.5714285714286
2021-03-24,1864,32662,121,34647,6.095717884130982,938,1897.2857142857142,881.5714285714286
2021-03-25,1843,32732,129,34704,6.54158215010142,753,1951.7142857142858,867.2857142857143
2021-03-26,1577,31838,109,33524,6.465005931198102,1126,1868.857142857143,874.5714285714286
2021-03-27,1310,25910,115,27335,8.070175438596491,981,1768.2857142857142,878.1428571428571
2021-03-28,1282,26692,94,28068,6.831395348837209,1042,1702.142857142857,873.0
2021-03-29,1327,33038,123,34488,8.482758620689655,851,1571.5714285714287,892.0
2021-03-30,1692,36163,146,38001,7.94341675734494,618,1556.4285714285713,901.2857142857143
2021-03-31,1813,35372,146,37331,7.452782031648801,548,1549.142857142857,845.5714285714286
2021-04-01,1868,33790,134,35792,6.693306693306693,729,1552.7142857142858,842.1428571428571
2021-04-02,1513,32471,116,34100,7.120933087783916,948,1543.5714285714287,816.7142857142857
2021-04-03,1380,28191,94,29665,6.377204884667571,816,1553.5714285714287,793.1428571428571
2021-04-04,1401,28101,105,29607,6.97211155378486,842,1570.5714285714287,764.5714285714286
2021-04-05,1820,32435,132,34387,6.762295081967213,708,1641.0,744.1428571428571
2021-04-06,1654,37437,108,39199,6.129398410896708,532,1635.5714285714287,731.8571428571429
2021-04-07,1654,38816,105,40575,5.969300739056282,362,1612.857142857143,705.2857142857143
2021-04-08,1527,36794,148,38469,8.835820895522389,749,1564.142857142857,708.1428571428571
2021-04-09,1764,34204,197,36165,10.04589495155533,821,1600.0,690.0
2021-04-10,1337,28974,137,30448,9.294436906377204,867,1593.857142857143,697.2857142857143
2021-04-11,1411,29552,135,31098,8.73221216041397,864,1595.2857142857142,700.4285714285714
2021-04-12,1445,34626,100,36171,6.472491909385113,740,1541.7142857142858,705.0
2021-04-13,2551,37068,172,39791,6.316562614763129,468,1669.857142857143,695.8571428571429
2021-04-14,1813,33744,127,35684,6.54639175257732,533,1692.5714285714287,720.2857142857143
2021-04-15,1755,35596,140,37491,7.387862796833773,751,1725.142857142857,720.5714285714286
2021-04-16,1536,34371,134,36041,8.023952095808383,782,1692.5714285714287,715.0
2021-04-17,1312,29638,140,31090,9.641873278236917,794,1689.0,704.5714285714286
2021-04-18,1644,29171,124,30939,7.013574660633484,807,1722.2857142857142,696.4285714285714
2021-04-19,1787,35372,155,37314,7.981462409886715,627,1771.142857142857,680.2857142857143
2021-04-20,1689,33851,132,35672,7.248764415156507,499,1648.0,684.7142857142857
2021-04-21,1664,34845,184,36693,9.956709956709958,463,1626.7142857142858,674.7142857142857
2021-04-22,2538,36966,183,39687,6.725468577728775,746,1738.5714285714287,674.0
2021-04-23,1931,34279,130,36340,6.307617661329452,767,1795.0,671.8571428571429
2021-04-24,1460,30327,110,31897,7.006369426751593,784,1816.142857142857,670.4285714285714
2021-04-25,1617,33139,140,34896,7.968127490039841,835,1812.2857142857142,674.4285714285714
2021-04-26,1820,37339,153,39312,7.754688291941206,654,1817.0,678.2857142857143
2021-04-27,1844,38740,168,40752,8.34990059642147,435,1839.142857142857,669.1428571428571
2021-04-28,1632,40924,164,42720,9.131403118040089,467,1834.5714285714287,669.7142857142857
2021-04-29,2613,37260,194,40067,6.911293195582473,546,1845.2857142857142,641.1428571428571
2021-04-30,1748,36464,158,38370,8.289611752360965,832,1819.142857142857,650.4285714285714
2021-05-01,1378,29384,106,30868,7.142857142857142,753,1807.4285714285713,646.0
2021-05-02,1479,30250,118,31847,7.3888541014402,806,1787.7142857142858,641.8571428571429
2021-05-03,1688,35744,152,37584,8.26086956521739,616,1768.857142857143,636.4285714285714
2021-05-04,1462,35117,145,36724,9.023024268823896,500,1714.2857142857142,645.7142857142857
2021-05-05,1641,36065,146,37852,8.17011751538892,470,1715.5714285714287,646.1428571428571
2021-05-06,1704,35949,158,37811,8.485499462943071,674,1585.7142857142858,664.4285714285714
2021-05-07,1584,34994,133,36711,7.746068724519511,714,1562.2857142857142,647.5714285714286
2021-05-08,1423,29142,115,30680,7.477243172951886,671,1568.7142857142858,635.8571428571429
2021-05-09,1420,27668,127,29215,8.209437621202326,806,1560.2857142857142,635.8571428571429
2021-05-10,1577,33204,138,34919,8.0466472303207,609,1544.4285714285713,634.8571428571429
2021-05-11,1510,34628,126,36264,7.701711491442542,408,1551.2857142857142,621.7142857142857
2021-05-12,1550,35561,147,37258,8.662345315262227,395,1538.2857142857142,611.0
2021-05-13,1558,35242,148,36948,8.675263774912075,598,1517.4285714285713,600.1428571428571
2021-05-14,1528,40487,142,42157,8.502994011976048,679,1509.4285714285713,595.1428571428571
2021-05-15,1542,32252,117,33911,7.05244122965642,583,1526.4285714285713,582.5714285714286
2021-05-16,1221,28501,76,29798,5.859676175790286,701,1498.0,567.5714285714286
2021-05-17,2009,33410,119,35538,5.592105263157895,442,1559.7142857142858,543.7142857142857
2021-05-18,1618,33327,124,35069,7.1182548794489096,437,1575.142857142857,547.8571428571429
2021-05-19,1533,32118,120,33771,7.259528130671507,362,1572.7142857142858,543.1428571428571
2021-05-20,1233,30284,128,31645,9.40484937545922,610,1526.2857142857142,544.8571428571429
2021-05-21,1321,30046,98,31465,6.906272022551092,583,1496.7142857142858,531.1428571428571
2021-05-22,1166,24494,72,25732,5.815831987075929,541,1443.0,525.1428571428571
2021-05-23,1182,25061,80,26323,6.339144215530904,649,1437.4285714285713,517.7142857142857
2021-05-24,1433,29751,92,31276,6.032786885245902,409,1355.142857142857,513.0
2021-05-25,1449,30489,122,32060,7.765754296626352,287,1331.0,491.57142857142856
2021-05-26,1462,30888,110,32460,6.997455470737914,555,1320.857142857143,519.1428571428571
2021-05-27,2114,31659,118,33891,5.28673835125448,518,1446.7142857142858,506.0
2021-05-28,1575,29511,112,31198,6.639004149377594,517,1483.0,496.57142857142856
2021-05-29,1175,24603,105,25883,8.203125,545,1484.2857142857142,497.14285714285717
2021-05-30,1239,25528,101,26868,7.537313432835821,703,1492.4285714285713,504.85714285714283
2021-05-31,1368,25180,76,26624,5.263157894736842,301,1483.142857142857,489.42857142857144
2021-06-01,1269,28736,91,30096,6.691176470588236,254,1457.4285714285713,484.7142857142857
2021-06-02,1297,29851,117,31265,8.274398868458274,232,1433.857142857143,438.57142857142856
2021-06-03,1393,28136,103,29632,6.885026737967914,332,1330.857142857143,412.0
2021-06-04,1446,28261,99,29806,6.407766990291262,492,1312.4285714285713,408.42857142857144
2021-06-05,1042,22929,96,24067,8.43585237258348,478,1293.4285714285713,398.85714285714283
2021-06-06,1195,23101,94,24390,7.292474786656323,586,1287.142857142857,382.14285714285717
2021-06-07,1491,25204,93,26788,5.871212121212121,394,1304.7142857142858,395.42857142857144
2021-06-08,1860,26095,120,28075,6.0606060606060606,423,1389.142857142857,419.57142857142856
2021-06-09,1879,28153,128,30160,6.37767812655705,322,1472.2857142857142,432.42857142857144
2021-06-10,2449,29079,130,31658,5.040713454827452,313,1623.142857142857,429.7142857142857
2021-06-11,1804,25927,114,27845,5.943691345151199,387,1674.2857142857142,414.7142857142857
2021-06-12,1354,21579,105,23038,7.196710075394106,382,1718.857142857143,401.0
2021-06-13,1502,23333,122,24957,7.512315270935961,403,1762.7142857142858,374.85714285714283
2021-06-14,1839,26556,124,28519,6.316861946001019,208,1812.4285714285713,348.2857142857143
2021-06-15,2061,27773,138,29972,6.2755798090040935,152,1841.142857142857,309.57142857142856
2021-06-16,2069,29318,150,31537,6.7598017124831005,199,1868.2857142857142,292.0
2021-06-17,2203,26762,153,29118,6.494057724957555,316,1833.142857142857,292.42857142857144
2021-06-18,2103,26549,125,28777,5.6104129263913824,336,1875.857142857143,285.14285714285717
2021-06-19,1751,24798,98,26647,5.300162249864792,279,1932.5714285714287,270.42857142857144
2021-06-20,1611,23522,100,25233,5.844535359438924,272,1948.142857142857,251.71428571428572
2021-06-21,1644,25147,113,26904,6.4314171883893,251,1920.2857142857142,257.85714285714283
2021-06-22,1871,27499,122,29492,6.121424987456097,223,1893.142857142857,268.0
2021-06-23,1885,27680,124,29689,6.172224987555998,266,1866.857142857143,277.57142857142856
2021-06-24,2033,25787,124,27944,5.748725081131201,308,1842.5714285714287,276.42857142857144
2021-06-25,2384,25261,114,27759,4.563650920736589,326,1882.7142857142858,275.0
2021-06-26,1983,22738,116,24837,5.526441162458314,315,1915.857142857143,280.14285714285717
2021-06-27,2157,22415,119,24691,5.228471001757469,412,1993.857142857143,300.14285714285717
2021-06-28,2845,27975,168,30988,5.575838035180883,242,2165.4285714285716,298.85714285714283
2021-06-29,3906,27843,202,31951,4.917234664070107,173,2456.1428571428573,291.7142857142857
2021-06-30,4564,29007,215,33786,4.498849131617493,183,2838.8571428571427,279.85714285714283
2021-07-01,3160,24534,173,27867,5.190519051905191,282,2999.8571428571427,276.14285714285717
2021-07-02,3221,22540,160,25921,4.732327713694174,244,3119.4285714285716,264.42857142857144
2021-07-03,3076,18548,138,21762,4.293714996888612,289,3275.5714285714284,260.7142857142857
2021-07-04,2425,19616,128,22169,5.013709361535448,304,3313.8571428571427,245.28571428571428
2021-07-05,2132,23352,128,25612,5.663716814159292,152,3212.0,232.42857142857142
2021-07-06,2419,28425,134,30978,5.248726987857422,125,2999.5714285714284,225.57142857142858
2021-07-07,2695,26817,149,29661,5.239099859353024,103,2732.5714285714284,214.14285714285714
2021-07-08,2730,27694,160,30584,5.536332179930796,301,2671.1428571428573,216.85714285714286
2021-07-09,2432,27103,129,29664,5.037094884810621,250,2558.4285714285716,217.71428571428572
2021-07-10,2217,21907,146,24270,6.178586542530681,262,2435.714285714286,213.85714285714286
2021-07-11,1969,22221,138,24328,6.549596582819175,316,2370.5714285714284,215.57142857142858
2021-07-12,2842,26378,149,29369,4.981611501170177,149,2472.0,215.14285714285714
2021-07-13,2554,29653,143,32350,5.302187615869484,119,2491.285714285714,214.28571428571428
2021-07-14,2748,28398,158,31304,5.437026841018582,295,2498.8571428571427,241.71428571428572
2021-07-15,3074,29653,167,32894,5.152730638691762,337,2548.0,246.85714285714286
2021-07-16,3093,32653,201,35947,6.10200364298725,342,2642.4285714285716,260.0
2021-07-17,2489,28517,181,31187,6.7790262172284645,319,2681.285714285714,268.14285714285717
2021-07-18,2457,27917,171,30545,6.506849315068493,370,2751.0,275.85714285714283
2021-07-19,2347,35596,184,38127,7.269853812722244,183,2680.285714285714,280.7142857142857
2021-07-20,2809,36899,228,39936,7.507408626934476,146,2716.714285714286,284.57142857142856
2021-07-21,4204,35738,283,40225,6.3071094272342325,284,2924.714285714286,283.0
2021-07-22,3250,36504,231,39985,6.63602413099684,320,2949.8571428571427,280.57142857142856
2021-07-23,2732,37315,202,40249,6.8847989093387865,399,2898.285714285714,288.7142857142857
2021-07-24,2141,31773,195,34109,8.347602739726028,338,2848.5714285714284,291.42857142857144
2021-07-25,2183,31248,172,33603,7.3036093418259025,414,2809.4285714285716,297.7142857142857
2021-07-26,3057,37867,227,41151,6.912302070645554,254,2910.8571428571427,307.85714285714283
2021-07-27,2971,38619,203,41793,6.395715185885319,249,2934.0,322.57142857142856
2021-07-28,2835,44690,230,47755,7.504078303425775,411,2738.4285714285716,340.7142857142857
2021-07-29,3820,43394,279,47493,6.806538180043913,499,2819.8571428571427,366.2857142857143
2021-07-30,2651,44711,237,47599,8.206371191135734,494,2808.285714285714,379.85714285714283
2021-07-31,2001,38829,235,41065,10.509838998211093,495,2788.285714285714,402.2857142857143
2021-08-01,1881,39322,186,41389,8.99854862119013,525,2745.1428571428573,418.14285714285717
2021-08-02,3367,42017,346,45730,9.318610288176677,395,2789.4285714285716,438.2857142857143
2021-08-03,2857,44064,263,47184,8.42948717948718,370,2773.1428571428573,455.57142857142856
2021-08-04,2038,45418,189,47645,8.486753480017962,656,2659.285714285714,490.57142857142856
2021-08-05,2473,47462,224,50159,8.305524657026325,700,2466.8571428571427,519.2857142857143
2021-08-06,2874,45649,281,48804,8.906497622820918,741,2498.714285714286,554.5714285714286
2021-08-07,2547,39130,248,41925,8.87298747763864,753,2576.714285714286,591.4285714285714
2021-08-08,2235,37956,193,40384,7.948929159802306,838,2627.285714285714,636.1428571428571
2021-08-09,6198,44108,589,50895,8.678355679976425,648,3031.714285714286,672.2857142857143
2021-08-10,6107,49230,434,55771,6.6350710900473935,527,3496.0,694.7142857142857
2021-08-11,4595,49349,380,54324,7.63819095477387,720,3861.285714285714,703.8571428571429
2021-08-12,4047,47399,371,51817,8.397464916251698,961,4086.1428571428573,741.1428571428571
2021-08-13,3513,49251,353,53117,9.130884635281946,612,4177.428571428572,722.7142857142857
2021-08-14,3346,41648,328,45322,8.927599346761024,973,4291.571428571428,754.1428571428571
2021-08-15,2944,41953,307,45204,9.443248231313442,1196,4392.857142857143,805.2857142857143
2021-08-16,3196,40613,324,44133,9.204545454545451,904,3964.0,841.8571428571429
2021-08-17,2638,42503,249,45390,8.6248701073779,679,3468.4285714285716,863.5714285714286
2021-08-18,2294,43226,234,45754,9.25632911392405,845,3139.714285714286,881.4285714285714
2021-08-19,2435,44698,262,47395,9.71449758991472,1193,2909.4285714285716,914.5714285714286
2021-08-20,2452,43545,224,46221,8.370702541106128,1497,2757.8571428571427,1041.0
2021-08-21,2079,41782,221,44082,9.608695652173912,1381,2576.8571428571427,1099.2857142857142
2021-08-22,2282,43563,214,46059,8.573717948717949,1556,2482.285714285714,1150.7142857142858
2021-08-23,2814,50280,231,53325,7.586206896551724,1169,2427.714285714286,1188.5714285714287
2021-08-24,2628,52952,274,55854,9.441764300482426,899,2426.285714285714,1220.0
2021-08-25,2434,54420,258,57112,9.583952451708768,1205,2446.285714285714,1271.4285714285713
2021-08-26,2185,58872,279,61336,11.32305194805195,1655,2410.5714285714284,1337.4285714285713
2021-08-27,2131,51654,252,54037,10.574905581200168,1658,2364.714285714286,1360.4285714285713
2021-08-28,1846,43080,182,45108,8.974358974358974,1760,2331.4285714285716,1414.5714285714287
2021-08-29,2318,44014,255,46587,9.910610182666147,1837,2336.5714285714284,1454.7142857142858
2021-08-30,2892,48139,251,51282,7.986000636334713,1460,2347.714285714286,1496.2857142857142
2021-08-31,2897,50436,255,53588,8.09010152284264,1183,2386.1428571428573,1536.857142857143
2021-09-01,2456,53214,257,55927,9.472908219683006,1243,2389.285714285714,1542.2857142857142
2021-09-02,3112,58072,284,61468,8.362779740871613,1807,2521.714285714286,1564.0
2021-09-03,2971,48209,253,51433,7.847394540942928,2015,2641.714285714286,1615.0
2021-09-04,2019,41753,197,43969,8.889891696750903,2028,2666.4285714285716,1653.2857142857142
2021-09-05,2008,37822,207,40037,9.345372460496613,1973,2622.1428571428573,1672.7142857142858
2021-09-06,2816,39917,283,43016,9.131978057437882,1490,2611.285714285714,1677.0
2021-09-07,2768,44019,329,47116,10.623183726186632,1324,2592.8571428571427,1697.142857142857
2021-09-08,2850,46915,329,50094,10.349166404529726,1092,2649.1428571428573,1675.5714285714287
2021-09-09,2525,47912,233,50670,8.448150833937635,1522,2565.285714285714,1634.857142857143
2021-09-10,2267,57655,274,60196,10.783156237701691,2119,2464.714285714286,1649.7142857142858
2021-09-11,1908,41566,205,43679,9.70184571699006,2246,2448.8571428571427,1680.857142857143
2021-09-12,2217,37796,232,40245,9.473254389546751,2292,2478.714285714286,1726.4285714285713
2021-09-13,2631,44237,244,47112,8.486956521739131,1739,2452.285714285714,1762.0
2021-09-14,2970,47190,272,50432,8.389882788402222,1140,2481.1428571428573,1735.7142857142858
2021-09-15,2632,45631,202,48465,7.127734650670431,1352,2450.0,1772.857142857143
2021-09-16,2439,47380,208,50027,7.857952398942198,2413,2437.714285714286,1900.142857142857
2021-09-17,2579,45169,275,48023,9.635599159074983,2499,2482.285714285714,1954.4285714285713
2021-09-18,2495,35132,225,37852,8.272058823529411,2108,2566.1428571428573,1934.7142857142858
2021-09-19,2241,35117,229,37587,9.271255060728745,2339,2569.5714285714284,1941.4285714285713
2021-09-20,2291,41694,231,44216,9.1593973037272,1589,2521.0,1920.0
2021-09-21,2747,45383,291,48421,9.57867017774852,1194,2489.1428571428573,1927.7142857142858
2021-09-22,2521,42538,236,45295,8.560029017047516,1368,2473.285714285714,1930.0
2021-09-23,2912,41232,216,44360,6.905370843989769,2345,2540.8571428571427,1920.2857142857142
2021-09-24,2602,37019,215,39836,7.632232871849485,2350,2544.1428571428573,1899.0
2021-09-25,2291,30291,153,32735,6.260229132569559,2073,2515.0,1894.0
2021-09-26,2101,32393,170,34664,7.485689123734038,2465,2495.0,1912.0
2021-09-27,2645,38277,207,41129,7.258064516129033,1435,2545.5714285714284,1890.0
2021-09-28,2319,39736,205,42260,8.12202852614897,1019,2484.4285714285716,1865.0
2021-09-29,2702,39453,216,42371,7.402330363262509,1957,2510.285714285714,1949.142857142857
2021-09-30,2315,37566,200,40081,7.952286282306163,2155,2425.0,1922.0
2021-10-01,2146,34969,167,37282,7.220060527453523,2253,2359.8571428571427,1908.142857142857
2021-10-02,1760,29725,156,31641,8.1419624217119,1962,2284.0,1892.2857142857142
2021-10-03,1796,30921,137,32854,7.087428867046043,2211,2240.4285714285716,1856.0
2021-10-04,2740,34530,179,37449,6.132237067488866,1287,2254.0,1834.857142857143
2021-10-05,2223,33975,177,36375,7.375,942,2240.285714285714,1823.857142857143
2021-10-06,2125,34773,212,37110,9.071459135643988,1356,2157.8571428571427,1738.0
2021-10-07,2545,33422,176,36143,6.468210216832047,2055,2190.714285714286,1723.7142857142858
2021-10-08,2260,32042,177,34479,7.263028313500206,2053,2207.0,1695.142857142857
2021-10-09,1542,27719,134,29395,7.995226730310262,1738,2175.8571428571427,1663.142857142857
2021-10-10,1942,26375,126,28443,6.09284332688588,2253,2196.714285714286,1669.142857142857
2021-10-11,2118,29508,171,31797,7.470511140235911,1051,2107.8571428571427,1635.4285714285713
2021-10-12,2442,33602,164,36208,6.293169608595549,1013,2139.1428571428573,1645.5714285714287
2021-10-13,2310,34696,171,37177,6.892382103990327,1024,2165.5714285714284,1598.142857142857
2021-10-14,2478,34214,138,36830,5.275229357798166,1914,2156.0,1578.0
2021-10-15,2476,31920,166,34562,6.283118849356548,1846,2186.8571428571427,1548.4285714285713
2021-10-16,2002,26798,138,28938,6.4485981308411215,1576,2252.5714285714284,1525.2857142857142
2021-10-17,1875,26400,112,28387,5.636638147961751,2038,2243.0,1494.5714285714287
2021-10-18,2164,32718,164,35046,7.0446735395189,892,2249.5714285714284,1471.857142857143
2021-10-19,3116,32658,185,35959,5.604362314450166,695,2345.8571428571427,1426.4285714285713
2021-10-20,3052,33748,198,36998,6.092307692307692,2330,2451.8571428571427,1613.0
2021-10-21,2596,33087,183,35866,6.585102554875855,1849,2468.714285714286,1603.7142857142858
2021-10-22,2080,30527,160,32767,7.142857142857142,1841,2412.1428571428573,1603.0
2021-10-23,1725,23800,94,25619,5.167674546454096,1523,2372.5714285714284,1595.4285714285713
2021-10-24,1972,26090,141,28203,6.6729768102224325,1961,2386.4285714285716,1584.4285714285713
2021-10-25,2332,29849,160,32341,6.420545746388442,654,2410.4285714285716,1550.4285714285713
2021-10-26,2317,30663,143,33123,5.8130081300813,347,2296.285714285714,1500.7142857142858
2021-10-27,2991,30578,161,33730,5.1078680203045685,1030,2287.5714285714284,1315.0
2021-10-28,2750,29985,184,32919,6.27130197682345,2052,2309.5714285714284,1344.0
2021-10-29,2776,28808,168,31752,5.706521739130435,1765,2409.0,1333.142857142857
2021-10-30,2265,24887,156,27308,6.443618339529119,1277,2486.1428571428573,1298.0
2021-10-31,2168,22753,157,25078,6.75268817204301,1790,2514.1428571428573,1273.5714285714287
2021-11-01,3580,26919,237,30736,6.209064710505633,453,2692.4285714285716,1244.857142857143
2021-11-02,4180,27907,246,32333,5.5580659737912335,302,2958.5714285714284,1238.4285714285713
2021-11-03,3414,32714,229,36357,6.286027998902004,1196,3019.0,1262.142857142857
2021-11-04,2804,29791,187,32782,6.252089602139753,1450,3026.714285714286,1176.142857142857
2021-11-05,2444,32802,163,35409,6.252397391637898,1188,2979.285714285714,1093.7142857142858
2021-11-06,2245,26998,130,29373,5.473684210526316,1204,2976.4285714285716,1083.2857142857142
2021-11-07,2262,24167,130,26559,5.434782608695652,1614,2989.8571428571427,1058.142857142857
2021-11-08,2873,27037,182,30092,5.957446808510639,476,2888.8571428571427,1061.4285714285713
2021-11-09,2624,30083,178,32885,6.35260528194147,256,2666.5714285714284,1054.857142857143
2021-11-10,2638,30464,170,33272,6.054131054131054,1161,2555.714285714286,1049.857142857143
2021-11-11,2461,27011,148,29620,5.672671521655807,1587,2506.714285714286,1069.4285714285713
2021-11-12,2345,27409,136,29890,5.481660620717452,1345,2492.5714285714284,1091.857142857143
2021-11-13,1917,24578,135,26630,6.578947368421052,970,2445.714285714286,1058.4285714285713
2021-11-14,2175,26563,146,28884,6.290392072382593,1734,2433.285714285714,1075.5714285714287
2021-11-15,2170,27340,158,29668,6.786941580756014,544,2332.8571428571427,1085.2857142857142
2021-11-16,2724,29677,163,32564,5.645999307239348,217,2347.1428571428573,1079.7142857142858
2021-11-17,2940,29872,215,33027,6.814580031695722,1080,2390.285714285714,1068.142857142857
2021-11-18,2324,29619,164,32107,6.591639871382636,1464,2370.714285714286,1050.5714285714287
2021-11-19,2330,29922,164,32416,6.5757818765036085,1442,2368.5714285714284,1064.4285714285713
2021-11-20,1796,22887,129,24812,6.701298701298701,3867,2351.285714285714,1478.2857142857142
2021-11-21,2362,25082,166,27610,6.566455696202532,1662,2378.0,1468.0
2021-11-22,2101,27868,153,30122,6.787932564330079,374,2368.1428571428573,1443.7142857142858
2021-11-23,2273,29389,136,31798,5.64549605645496,177,2303.714285714286,1438.0
2021-11-24,2425,28938,145,31508,5.642023346303502,1177,2230.1428571428573,1451.857142857143
2021-11-25,1892,25101,135,27128,6.660088801184017,1560,2168.4285714285716,1465.5714285714287
2021-11-26,1908,30513,126,32547,6.1946902654867255,1374,2108.1428571428573,1455.857142857143
2021-11-27,2082,34223,198,36503,8.68421052631579,465,2149.0,969.8571428571429
2021-11-28,1716,32437,152,34305,8.137044967880087,563,2056.714285714286,812.8571428571429
2021-11-29,2005,34636,171,36812,7.858455882352941,214,2043.0,790.0
2021-11-30,2019,35003,189,37211,8.559782608695652,193,2006.7142857142858,792.2857142857143
2021-12-01,1841,35419,162,37422,8.087868197703445,1663,1923.2857142857142,861.7142857142857
2021-12-02,1738,36005,173,37916,9.052851909994768,1622,1901.2857142857142,870.5714285714286
2021-12-03,1933,34938,147,37018,7.0673076923076925,1727,1904.857142857143,921.0
2021-12-04,1537,28209,143,29889,8.511904761904763,1244,1827.0,1032.2857142857142
2021-12-05,1453,28362,103,29918,6.619537275064268,1641,1789.4285714285713,1186.2857142857142
2021-12-06,1856,32844,158,34858,7.845084409136048,572,1768.142857142857,1237.4285714285713
2021-12-07,1817,32369,135,34321,6.915983606557377,281,1739.2857142857142,1250.0
2021-12-08,1925,33287,159,35371,7.629558541266794,1288,1751.2857142857142,1196.4285714285713
2021-12-09,1785,34018,172,35975,8.788962698007154,1832,1758.0,1226.4285714285713
2021-12-10,1879,32736,148,34763,7.301430685742477,1480,1750.2857142857142,1191.142857142857
2021-12-11,2149,27514,150,29813,6.524575902566333,1162,1837.7142857142858,1179.4285714285713
2021-12-12,2437,27725,151,30313,5.834621329211746,1971,1978.2857142857142,1226.5714285714287
2021-12-13,2299,35946,194,38439,7.781789009225832,490,2041.5714285714287,1214.857142857143
2021-12-14,2654,39920,192,42766,6.746310611384399,306,2161.1428571428573,1218.4285714285713
2021-12-15,2430,42207,217,44854,8.19795995466566,1312,2233.285714285714,1221.857142857143
2021-12-16,2332,43746,200,46278,7.898894154818326,1908,2311.4285714285716,1232.7142857142858
2021-12-17,2345,47500,206,50051,8.075264602116818,1900,2378.0,1292.7142857142858
2021-12-18,1881,42263,206,44350,9.870627695256347,1115,2339.714285714286,1286.0
2021-12-19,2625,42978,254,45857,8.822507815213616,2034,2366.5714285714284,1295.0
2021-12-20,2354,47830,221,50405,8.58252427184466,590,2374.4285714285716,1309.2857142857142
2021-12-21,1953,53814,187,55954,8.738317757009346,286,2274.285714285714,1306.4285714285713
2021-12-22,1846,52673,195,54714,9.554140127388536,1467,2190.8571428571427,1328.5714285714287
2021-12-23,1696,45896,171,47763,9.159078735940012,2259,2100.0,1378.7142857142858
2021-12-24,1534,43465,149,45148,8.85323826500297,1854,1984.142857142857,1372.142857142857
2021-12-25,1582,34165,200,35947,11.22334455667789,3177,1941.4285714285713,1666.7142857142858
2021-12-26,1895,39538,296,41729,13.509812870835235,1368,1837.142857142857,1571.5714285714287
2021-12-27,2407,44704,360,47471,13.010480664980124,262,1844.7142857142858,1524.7142857142858
2021-12-28,2556,46963,316,49835,11.002785515320337,266,1930.857142857143,1521.857142857143
2021-12-29,2984,50934,396,54314,11.715976331360949,1786,2093.4285714285716,1567.4285714285713
2021-12-30,2811,56210,382,59403,11.963670529282806,2331,2252.714285714286,1577.7142857142858
2021-12-31,2799,53093,326,56218,10.432,1823,2433.4285714285716,1573.2857142857142
