date,family,measure,group,group_key,score_percent,n_comments
2020-05-05,NRC,Positive,Climate-only,climate,4.16828225195911,1348
2020-05-06,NRC,Positive,Climate-only,climate,4.282505548769979,1276
2020-05-07,NRC,Positive,Climate-only,climate,4.332865504570041,1268
2020-05-08,NRC,Positive,Climate-only,climate,4.116970158210609,1154
2020-05-09,NRC,Positive,Climate-only,climate,4.245215294836743,1402
2020-05-10,NRC,Positive,Climate-only,climate,4.418006086563529,1225
2020-05-11,NRC,Positive,Climate-only,climate,4.242586770561748,1335
2020-05-12,NRC,Positive,Climate-only,climate,4.033554277698031,1342
2020-05-13,NRC,Positive,Climate-only,climate,4.375657900977021,1373
2020-05-14,NRC,Positive,Climate-only,climate,4.43436973539558,1328
2020-05-15,NRC,Positive,Climate-only,climate,4.389020124279395,1367
2020-05-16,NRC,Positive,Climate-only,climate,4.280398890975575,1110
2020-05-17,NRC,Positive,Climate-only,climate,4.202599834571681,1149
2020-05-18,NRC,Positive,Climate-only,climate,4.070248074308589,1302
2020-05-19,NRC,Positive,Climate-only,climate,4.178209844556573,1376
2020-05-20,NRC,Positive,Climate-only,climate,4.30529343719731,1182
2020-05-21,NRC,Positive,Climate-only,climate,4.302739772992946,1243
2020-05-22,NRC,Positive,Climate-only,climate,4.099366325175668,1131
2020-05-23,NRC,Positive,Climate-only,climate,4.150308509345213,1120
2020-05-24,NRC,Positive,Climate-only,climate,4.175535267767562,1103
2020-05-25,NRC,Positive,Climate-only,climate,4.265605145163048,1121
2020-05-26,NRC,Positive,Climate-only,climate,4.172937565087959,1532
2020-05-27,NRC,Positive,Climate-only,climate,4.346686625223854,1291
2020-05-28,NRC,Positive,Climate-only,climate,4.317750352907678,1179
2020-05-29,NRC,Positive,Climate-only,climate,4.350559528568466,974
2020-05-30,NRC,Positive,Climate-only,climate,4.4068324752364045,933
2020-05-31,NRC,Positive,Climate-only,climate,4.4178109063468405,967
2020-06-01,NRC,Positive,Climate-only,climate,4.397461127470864,1112
2020-06-02,NRC,Positive,Climate-only,climate,4.261863154306117,1132
2020-06-03,NRC,Positive,Climate-only,climate,4.191449423995,1186
2020-06-04,NRC,Positive,Climate-only,climate,4.116112399788145,1196
2020-06-05,NRC,Positive,Climate-only,climate,4.24193814723055,1176
2020-06-06,NRC,Positive,Climate-only,climate,4.307714039003695,891
2020-06-07,NRC,Positive,Climate-only,climate,4.243877105952413,1071
2020-06-08,NRC,Positive,Climate-only,climate,4.2502305466605055,1095
2020-06-09,NRC,Positive,Climate-only,climate,4.321860405812945,1187
2020-06-10,NRC,Positive,Climate-only,climate,4.234880294387654,1180
2020-06-11,NRC,Positive,Climate-only,climate,4.145679529989724,1018
2020-06-12,NRC,Positive,Climate-only,climate,4.29948178759603,1101
2020-06-13,NRC,Positive,Climate-only,climate,4.486074507445302,887
2020-06-14,NRC,Positive,Climate-only,climate,4.203434179528861,990
2020-06-15,NRC,Positive,Climate-only,climate,4.189638533898679,1096
2020-06-16,NRC,Positive,Climate-only,climate,4.230534495952633,1178
2020-06-17,NRC,Positive,Climate-only,climate,4.099997099496159,1372
2020-06-18,NRC,Positive,Climate-only,climate,4.160027947793612,1178
2020-06-19,NRC,Positive,Climate-only,climate,4.148323366797852,1420
2020-06-20,NRC,Positive,Climate-only,climate,4.119716893679952,1039
2020-06-21,NRC,Positive,Climate-only,climate,4.1722233674891305,1449
2020-06-22,NRC,Positive,Climate-only,climate,4.208427787289135,1538
2020-06-23,NRC,Positive,Climate-only,climate,4.064771566908363,1550
2020-06-24,NRC,Positive,Climate-only,climate,4.1027486687114605,1499
2020-06-25,NRC,Positive,Climate-only,climate,4.203159558388756,1437
2020-06-26,NRC,Positive,Climate-only,climate,4.185715878437477,1483
2020-06-27,NRC,Positive,Climate-only,climate,4.125660389621398,1157
2020-06-28,NRC,Positive,Climate-only,climate,4.241628459358544,1131
2020-06-29,NRC,Positive,Climate-only,climate,4.28326926113857,1274
2020-06-30,NRC,Positive,Climate-only,climate,4.2626176776795095,1678
2020-07-01,NRC,Positive,Climate-only,climate,4.149268642923391,1657
2020-07-02,NRC,Positive,Climate-only,climate,4.207021967371636,1241
2020-07-03,NRC,Positive,Climate-only,climate,4.12628193322126,1343
2020-07-04,NRC,Positive,Climate-only,climate,4.199910528148272,1341
2020-07-05,NRC,Positive,Climate-only,climate,4.168125259720815,1259
2020-07-06,NRC,Positive,Climate-only,climate,4.218142718302235,1292
2020-07-07,NRC,Positive,Climate-only,climate,4.057715351665881,1341
2020-07-08,NRC,Positive,Climate-only,climate,4.198972971494312,1698
2020-07-09,NRC,Positive,Climate-only,climate,4.098737881021246,1536
2020-07-10,NRC,Positive,Climate-only,climate,4.2191496986691,1440
2020-07-11,NRC,Positive,Climate-only,climate,4.0124768808058,1187
2020-07-12,NRC,Positive,Climate-only,climate,4.1914001077012975,1155
2020-07-13,NRC,Positive,Climate-only,climate,4.297408592046434,1309
2020-07-14,NRC,Positive,Climate-only,climate,4.241867565626558,1604
2020-07-15,NRC,Positive,Climate-only,climate,4.403008858154472,1654
2020-07-16,NRC,Positive,Climate-only,climate,4.253236565722968,1531
2020-07-17,NRC,Positive,Climate-only,climate,4.315157755662954,1467
2020-07-18,NRC,Positive,Climate-only,climate,4.141754809291144,1153
2020-07-19,NRC,Positive,Climate-only,climate,4.195732895163735,1116
2020-07-20,NRC,Positive,Climate-only,climate,4.2354128826727,1306
2020-07-21,NRC,Positive,Climate-only,climate,4.163463242279445,1433
2020-07-22,NRC,Positive,Climate-only,climate,4.158214188572834,1473
2020-07-23,NRC,Positive,Climate-only,climate,4.122976817492182,1424
2020-07-24,NRC,Positive,Climate-only,climate,4.312088209644624,1302
2020-07-25,NRC,Positive,Climate-only,climate,4.314787557128643,1156
2020-07-26,NRC,Positive,Climate-only,climate,4.226665609722091,1152
2020-07-27,NRC,Positive,Climate-only,climate,4.273662051688051,1385
2020-07-28,NRC,Positive,Climate-only,climate,4.119162177210737,1707
2020-07-29,NRC,Positive,Climate-only,climate,4.2637452428974365,1465
2020-07-30,NRC,Positive,Climate-only,climate,4.221800892892087,1506
2020-07-31,NRC,Positive,Climate-only,climate,3.9826005652527834,1351
2020-08-01,NRC,Positive,Climate-only,climate,4.3441284472646,1017
2020-08-02,NRC,Positive,Climate-only,climate,4.170142002878404,1060
2020-08-03,NRC,Positive,Climate-only,climate,4.1315757149664885,1378
2020-08-04,NRC,Positive,Climate-only,climate,4.263916250114249,1541
2020-08-05,NRC,Positive,Climate-only,climate,4.079657282026172,1816
2020-08-06,NRC,Positive,Climate-only,climate,4.115283177662024,1592
2020-08-07,NRC,Positive,Climate-only,climate,4.075734294126338,1579
2020-08-08,NRC,Positive,Climate-only,climate,4.378942350089636,1313
2020-08-09,NRC,Positive,Climate-only,climate,4.270624390537526,1233
2020-08-10,NRC,Positive,Climate-only,climate,4.19609918039328,1474
2020-08-11,NRC,Positive,Climate-only,climate,4.229487342220213,1610
2020-08-12,NRC,Positive,Climate-only,climate,4.370126833892692,1652
2020-08-13,NRC,Positive,Climate-only,climate,4.309547605631527,1530
2020-08-14,NRC,Positive,Climate-only,climate,4.168200921426212,1557
2020-08-15,NRC,Positive,Climate-only,climate,4.193276414986059,1547
2020-08-16,NRC,Positive,Climate-only,climate,4.18302896351056,1382
2020-08-17,NRC,Positive,Climate-only,climate,4.110462320822602,1542
2020-08-18,NRC,Positive,Climate-only,climate,4.189241767215221,1611
2020-08-19,NRC,Positive,Climate-only,climate,4.145179839043242,2040
2020-08-20,NRC,Positive,Climate-only,climate,4.252319081412335,1830
2020-08-21,NRC,Positive,Climate-only,climate,4.393180244015273,1641
2020-08-22,NRC,Positive,Climate-only,climate,4.156867410244509,1362
2020-08-23,NRC,Positive,Climate-only,climate,4.204555530566665,1512
2020-08-24,NRC,Positive,Climate-only,climate,4.121283337595972,1735
2020-08-25,NRC,Positive,Climate-only,climate,4.267741555846615,1625
2020-08-26,NRC,Positive,Climate-only,climate,4.160714848548318,1804
2020-08-27,NRC,Positive,Climate-only,climate,4.179824880663231,1866
2020-08-28,NRC,Positive,Climate-only,climate,4.21183298293627,1482
2020-08-29,NRC,Positive,Climate-only,climate,4.210263349470642,1312
2020-08-30,NRC,Positive,Climate-only,climate,4.296068443627385,1264
2020-08-31,NRC,Positive,Climate-only,climate,4.382150997025938,1326
2020-09-01,NRC,Positive,Climate-only,climate,4.26647592597535,1558
2020-09-02,NRC,Positive,Climate-only,climate,4.204779954319312,1677
2020-09-03,NRC,Positive,Climate-only,climate,4.246514709212706,1647
2020-09-04,NRC,Positive,Climate-only,climate,4.0906870571179255,1400
2020-09-05,NRC,Positive,Climate-only,climate,4.153475709814496,1275
2020-09-06,NRC,Positive,Climate-only,climate,4.156149133842445,1417
2020-09-07,NRC,Positive,Climate-only,climate,4.071113338305498,1896
2020-09-08,NRC,Positive,Climate-only,climate,4.029950503857872,2127
2020-09-09,NRC,Positive,Climate-only,climate,3.9161399737786704,2076
2020-09-10,NRC,Positive,Climate-only,climate,3.848296475122641,3070
2020-09-11,NRC,Positive,Climate-only,climate,3.939830283970015,2682
2020-09-12,NRC,Positive,Climate-only,climate,3.8461209797834734,2775
2020-09-13,NRC,Positive,Climate-only,climate,3.899201608668065,2740
2020-09-14,NRC,Positive,Climate-only,climate,3.933726804023352,3213
2020-09-15,NRC,Positive,Climate-only,climate,3.911763870454165,4721
2020-09-16,NRC,Positive,Climate-only,climate,3.8867297258871214,3424
2020-09-17,NRC,Positive,Climate-only,climate,4.035668824420365,2654
2020-09-18,NRC,Positive,Climate-only,climate,4.005618777736326,2649
2020-09-19,NRC,Positive,Climate-only,climate,4.165147044896648,2065
2020-09-20,NRC,Positive,Climate-only,climate,4.141957103664174,1704
2020-09-21,NRC,Positive,Climate-only,climate,3.896082874529297,2087
2020-09-22,NRC,Positive,Climate-only,climate,4.106064955294012,1932
2020-09-23,NRC,Positive,Climate-only,climate,4.133132002761215,2221
2020-09-24,NRC,Positive,Climate-only,climate,4.199171463811388,2440
2020-09-25,NRC,Positive,Climate-only,climate,4.153370608157425,1774
2020-09-26,NRC,Positive,Climate-only,climate,4.121398248265806,1655
2020-09-27,NRC,Positive,Climate-only,climate,4.196807810873802,1647
2020-09-28,NRC,Positive,Climate-only,climate,4.14532921725232,2195
2020-09-29,NRC,Positive,Climate-only,climate,4.26722335226988,2116
2020-09-30,NRC,Positive,Climate-only,climate,4.410661091409589,3341
2020-10-01,NRC,Positive,Climate-only,climate,4.255801688354445,2115
2020-10-02,NRC,Positive,Climate-only,climate,4.271710964120694,1677
2020-10-03,NRC,Positive,Climate-only,climate,4.1606141919941,1205
2020-10-04,NRC,Positive,Climate-only,climate,4.308549275975158,1449
2020-10-05,NRC,Positive,Climate-only,climate,4.220959054299275,1608
2020-10-06,NRC,Positive,Climate-only,climate,4.23615975736386,1592
2020-10-07,NRC,Positive,Climate-only,climate,4.116720773951849,1671
2020-10-08,NRC,Positive,Climate-only,climate,4.117245327478941,2562
2020-10-09,NRC,Positive,Climate-only,climate,4.208074449812991,1662
2020-10-10,NRC,Positive,Climate-only,climate,4.132643556323207,1655
2020-10-11,NRC,Positive,Climate-only,climate,4.241977206811624,1599
2020-10-12,NRC,Positive,Climate-only,climate,4.160073151537168,1580
2020-10-13,NRC,Positive,Climate-only,climate,4.204795163653926,1778
2020-10-14,NRC,Positive,Climate-only,climate,4.278227707420507,2358
2020-10-15,NRC,Positive,Climate-only,climate,4.121533176068362,2011
2020-10-16,NRC,Positive,Climate-only,climate,4.280671497663868,1911
2020-10-17,NRC,Positive,Climate-only,climate,4.34653011581198,1436
2020-10-18,NRC,Positive,Climate-only,climate,4.185089143236372,1525
2020-10-19,NRC,Positive,Climate-only,climate,4.3191050830142,1746
2020-10-20,NRC,Positive,Climate-only,climate,4.290461143757754,1788
2020-10-21,NRC,Positive,Climate-only,climate,4.267545504681091,1722
2020-10-22,NRC,Positive,Climate-only,climate,4.150352603080754,1974
2020-10-23,NRC,Positive,Climate-only,climate,4.292506306660244,2424
2020-10-24,NRC,Positive,Climate-only,climate,4.270929552392837,1601
2020-10-25,NRC,Positive,Climate-only,climate,4.192331090965875,1779
2020-10-26,NRC,Positive,Climate-only,climate,4.322285600933036,2268
2020-10-27,NRC,Positive,Climate-only,climate,4.145394992614538,2453
2020-10-28,NRC,Positive,Climate-only,climate,4.101245883680612,2296
2020-10-29,NRC,Positive,Climate-only,climate,4.312273686256862,2326
2020-10-30,NRC,Positive,Climate-only,climate,4.5776741191833,2408
2020-10-31,NRC,Positive,Climate-only,climate,4.18080330102674,1735
2020-11-01,NRC,Positive,Climate-only,climate,4.151816458467356,1444
2020-11-02,NRC,Positive,Climate-only,climate,4.223662532731982,1847
2020-11-03,NRC,Positive,Climate-only,climate,4.35640662964087,2083
2020-11-04,NRC,Positive,Climate-only,climate,4.126318843327941,2573
2020-11-05,NRC,Positive,Climate-only,climate,4.298403310087174,2276
2020-11-06,NRC,Positive,Climate-only,climate,4.271768057937684,1825
2020-11-07,NRC,Positive,Climate-only,climate,4.334989920010136,1939
2020-11-08,NRC,Positive,Climate-only,climate,4.421227221781542,2226
2020-11-09,NRC,Positive,Climate-only,climate,4.324958818594412,2039
2020-11-10,NRC,Positive,Climate-only,climate,4.262391614819857,1767
2020-11-11,NRC,Positive,Climate-only,climate,4.240012063831594,1639
2020-11-12,NRC,Positive,Climate-only,climate,4.3060200111140094,1752
2020-11-13,NRC,Positive,Climate-only,climate,4.321701920949375,1910
2020-11-14,NRC,Positive,Climate-only,climate,4.213960492389719,1497
2020-11-15,NRC,Positive,Climate-only,climate,4.191623558276653,1735
2020-11-16,NRC,Positive,Climate-only,climate,4.256113633985712,1791
2020-11-17,NRC,Positive,Climate-only,climate,4.245235817192983,2084
2020-11-18,NRC,Positive,Climate-only,climate,4.148775418337398,2207
2020-11-19,NRC,Positive,Climate-only,climate,4.315454761075257,1886
2020-11-20,NRC,Positive,Climate-only,climate,4.238586358892215,1501
2020-11-21,NRC,Positive,Climate-only,climate,4.239780628288817,1588
2020-11-22,NRC,Positive,Climate-only,climate,3.9806402482840086,1432
2020-11-23,NRC,Positive,Climate-only,climate,4.233547136320622,1823
2020-11-24,NRC,Positive,Climate-only,climate,4.279798448205855,1621
2020-11-25,NRC,Positive,Climate-only,climate,4.263242807191973,1449
2020-11-26,NRC,Positive,Climate-only,climate,4.208038411981353,1244
2020-11-27,NRC,Positive,Climate-only,climate,4.309761394930772,1691
2020-11-28,NRC,Positive,Climate-only,climate,4.170009495625849,1339
2020-11-29,NRC,Positive,Climate-only,climate,4.372690504185249,1123
2020-11-30,NRC,Positive,Climate-only,climate,4.214079148380161,1504
2020-12-01,NRC,Positive,Climate-only,climate,4.194691523589492,1532
2020-12-02,NRC,Positive,Climate-only,climate,4.352868342628443,1473
2020-12-03,NRC,Positive,Climate-only,climate,4.242366641871385,1594
2020-12-04,NRC,Positive,Climate-only,climate,4.263484426585628,1598
2020-12-05,NRC,Positive,Climate-only,climate,4.192071178025824,1298
2020-12-06,NRC,Positive,Climate-only,climate,4.244659984626822,1233
2020-12-07,NRC,Positive,Climate-only,climate,4.227998729815359,1499
2020-12-08,NRC,Positive,Climate-only,climate,4.259188947403622,1521
2020-12-09,NRC,Positive,Climate-only,climate,4.087094910332917,1384
2020-12-10,NRC,Positive,Climate-only,climate,4.149196319873815,1276
2020-12-11,NRC,Positive,Climate-only,climate,4.17607107484216,1365
2020-12-12,NRC,Positive,Climate-only,climate,4.237481217407966,1374
2020-12-13,NRC,Positive,Climate-only,climate,4.165940296134028,1536
2020-12-14,NRC,Positive,Climate-only,climate,4.1208828009339165,1413
2020-12-15,NRC,Positive,Climate-only,climate,4.150299421102582,1506
2020-12-16,NRC,Positive,Climate-only,climate,4.345728087584789,1494
2020-12-17,NRC,Positive,Climate-only,climate,4.208037359583168,1539
2020-12-18,NRC,Positive,Climate-only,climate,4.276475327801294,1667
2020-12-19,NRC,Positive,Climate-only,climate,4.233070298145068,1240
2020-12-20,NRC,Positive,Climate-only,climate,4.115906226165555,1111
2020-12-21,NRC,Positive,Climate-only,climate,4.259828801897266,1226
2020-12-22,NRC,Positive,Climate-only,climate,4.12362087608734,1271
2020-12-23,NRC,Positive,Climate-only,climate,4.320661470078639,1156
2020-12-24,NRC,Positive,Climate-only,climate,4.128577521982408,1001
2020-12-25,NRC,Positive,Climate-only,climate,4.033442251374848,904
2020-12-26,NRC,Positive,Climate-only,climate,4.1721309178899935,1008
2020-12-27,NRC,Positive,Climate-only,climate,4.163895389455649,1304
2020-12-28,NRC,Positive,Climate-only,climate,4.326716110608051,1573
2020-12-29,NRC,Positive,Climate-only,climate,4.314216717832293,1237
2020-12-30,NRC,Positive,Climate-only,climate,4.244523209304902,1156
2020-12-31,NRC,Positive,Climate-only,climate,4.113054674517611,1234
2021-01-01,NRC,Positive,Climate-only,climate,4.24047302690304,953
2021-01-02,NRC,Positive,Climate-only,climate,4.259951788405829,1140
2021-01-03,NRC,Positive,Climate-only,climate,4.351696956140613,1290
2021-01-04,NRC,Positive,Climate-only,climate,4.287266847578332,1378
2021-01-05,NRC,Positive,Climate-only,climate,4.192562583616922,1361
2021-01-06,NRC,Positive,Climate-only,climate,4.330980874234824,1538
2021-01-07,NRC,Positive,Climate-only,climate,4.190458695062293,1250
2021-01-08,NRC,Positive,Climate-only,climate,4.2751545472771895,1280
2021-01-09,NRC,Positive,Climate-only,climate,4.146633730124904,1335
2021-01-10,NRC,Positive,Climate-only,climate,4.070664644861495,1503
2021-01-11,NRC,Positive,Climate-only,climate,4.237187935149219,1240
2021-01-12,NRC,Positive,Climate-only,climate,4.186414266204966,1623
2021-01-13,NRC,Positive,Climate-only,climate,4.139077058322209,1582
2021-01-14,NRC,Positive,Climate-only,climate,4.327874852398253,1489
2021-01-15,NRC,Positive,Climate-only,climate,4.16867415868493,1498
2021-01-16,NRC,Positive,Climate-only,climate,4.29219450899093,1343
2021-01-17,NRC,Positive,Climate-only,climate,4.262810144522801,1486
2021-01-18,NRC,Positive,Climate-only,climate,4.273553779715056,1583
2021-01-19,NRC,Positive,Climate-only,climate,4.189534358356158,1609
2021-01-20,NRC,Positive,Climate-only,climate,4.431236066821055,1764
2021-01-21,NRC,Positive,Climate-only,climate,4.288352064610477,2549
2021-01-22,NRC,Positive,Climate-only,climate,4.2939164791991855,2011
2021-01-23,NRC,Positive,Climate-only,climate,4.338608146268518,1361
2021-01-24,NRC,Positive,Climate-only,climate,4.190715725505292,1477
2021-01-25,NRC,Positive,Climate-only,climate,4.239851568238471,1509
2021-01-26,NRC,Positive,Climate-only,climate,4.213629886049907,1820
2021-01-27,NRC,Positive,Climate-only,climate,4.227126691382282,1644
2021-01-28,NRC,Positive,Climate-only,climate,4.337189965647534,1717
2021-01-29,NRC,Positive,Climate-only,climate,4.238818234831822,1294
2021-01-30,NRC,Positive,Climate-only,climate,4.156266561254709,1119
2021-01-31,NRC,Positive,Climate-only,climate,4.254132106016304,1158
2021-02-01,NRC,Positive,Climate-only,climate,4.127393339180725,1236
2021-02-02,NRC,Positive,Climate-only,climate,4.320083258092222,1441
2021-02-03,NRC,Positive,Climate-only,climate,4.260694789086452,1504
2021-02-04,NRC,Positive,Climate-only,climate,4.170546359328812,1468
2021-02-05,NRC,Positive,Climate-only,climate,4.173270551314498,1353
2021-02-06,NRC,Positive,Climate-only,climate,4.226663266996318,1208
2021-02-07,NRC,Positive,Climate-only,climate,4.035294210577815,1379
2021-02-08,NRC,Positive,Climate-only,climate,4.130155153701772,1385
2021-02-09,NRC,Positive,Climate-only,climate,4.178272381019364,1486
2021-02-10,NRC,Positive,Climate-only,climate,4.23216005180576,1317
2021-02-11,NRC,Positive,Climate-only,climate,4.282544128408464,1513
2021-02-12,NRC,Positive,Climate-only,climate,4.050656997645527,1416
2021-02-13,NRC,Positive,Climate-only,climate,4.124410427621621,1262
2021-02-14,NRC,Positive,Climate-only,climate,4.19614931074458,1241
2021-02-15,NRC,Positive,Climate-only,climate,3.907692925313648,1987
2021-02-16,NRC,Positive,Climate-only,climate,3.5612517242995385,3552
2021-02-17,NRC,Positive,Climate-only,climate,3.6006910998243398,4259
2021-02-18,NRC,Positive,Climate-only,climate,3.642085545645152,3717
2021-02-19,NRC,Positive,Climate-only,climate,3.7652061148488256,3221
2021-02-20,NRC,Positive,Climate-only,climate,3.9465640988212622,2285
2021-02-21,NRC,Positive,Climate-only,climate,3.919632968946582,1771
2021-02-22,NRC,Positive,Climate-only,climate,4.02148693481264,1927
2021-02-23,NRC,Positive,Climate-only,climate,3.931912615045054,2122
2021-02-24,NRC,Positive,Climate-only,climate,4.162828466839316,1942
2021-02-25,NRC,Positive,Climate-only,climate,4.125978376678321,1802
2021-02-26,NRC,Positive,Climate-only,climate,4.260153663723071,1783
2021-02-27,NRC,Positive,Climate-only,climate,4.129489180240431,1555
2021-02-28,NRC,Positive,Climate-only,climate,4.0973464819445535,1400
2021-03-01,NRC,Positive,Climate-only,climate,4.226552312249085,1812
2021-03-02,NRC,Positive,Climate-only,climate,4.182981296071993,1744
2021-03-03,NRC,Positive,Climate-only,climate,4.252673123806655,1664
2021-03-04,NRC,Positive,Climate-only,climate,4.209494292604259,1580
2021-03-05,NRC,Positive,Climate-only,climate,4.176172760848924,1394
2021-03-06,NRC,Positive,Climate-only,climate,4.105954110105317,1225
2021-03-07,NRC,Positive,Climate-only,climate,4.298678783331332,1193
2021-03-08,NRC,Positive,Climate-only,climate,4.096277531455219,1379
2021-03-09,NRC,Positive,Climate-only,climate,4.155745346780497,2163
2021-03-10,NRC,Positive,Climate-only,climate,4.0544037960758565,1594
2021-03-11,NRC,Positive,Climate-only,climate,4.243998934100391,1316
2021-03-12,NRC,Positive,Climate-only,climate,4.23499490170936,1439
2021-03-13,NRC,Positive,Climate-only,climate,4.189070611093538,1114
2021-03-14,NRC,Positive,Climate-only,climate,4.320243475755244,1135
2021-03-15,NRC,Positive,Climate-only,climate,4.265405692897461,1520
2021-03-16,NRC,Positive,Climate-only,climate,4.279881487373026,1543
2021-03-17,NRC,Positive,Climate-only,climate,4.075850016388183,1647
2021-03-18,NRC,Positive,Climate-only,climate,4.264315139066036,1462
2021-03-19,NRC,Positive,Climate-only,climate,4.374981484132941,2157
2021-03-20,NRC,Positive,Climate-only,climate,4.493055339373137,2014
2021-03-21,NRC,Positive,Climate-only,climate,4.233389849780767,1745
2021-03-22,NRC,Positive,Climate-only,climate,4.196745245158528,2241
2021-03-23,NRC,Positive,Climate-only,climate,4.320826699276832,1798
2021-03-24,NRC,Positive,Climate-only,climate,4.267488792170072,1864
2021-03-25,NRC,Positive,Climate-only,climate,4.310609519814251,1843
2021-03-26,NRC,Positive,Climate-only,climate,4.289653274750469,1577
2021-03-27,NRC,Positive,Climate-only,climate,4.102219684205561,1310
2021-03-28,NRC,Positive,Climate-only,climate,4.199454492039984,1282
2021-03-29,NRC,Positive,Climate-only,climate,4.313186659360482,1327
2021-03-30,NRC,Positive,Climate-only,climate,4.123777163170473,1692
2021-03-31,NRC,Positive,Climate-only,climate,4.265281377562113,1813
2021-04-01,NRC,Positive,Climate-only,climate,4.275423866521973,1868
2021-04-02,NRC,Positive,Climate-only,climate,4.31914995721684,1513
2021-04-03,NRC,Positive,Climate-only,climate,4.290486893215618,1380
2021-04-04,NRC,Positive,Climate-only,climate,4.115546949187384,1401
2021-04-05,NRC,Positive,Climate-only,climate,4.195236312314604,1820
2021-04-06,NRC,Positive,Climate-only,climate,4.215816044113603,1654
2021-04-07,NRC,Positive,Climate-only,climate,4.280590282963917,1654
2021-04-08,NRC,Positive,Climate-only,climate,4.272676132072208,1527
2021-04-09,NRC,Positive,Climate-only,climate,4.107500095408788,1764
2021-04-10,NRC,Positive,Climate-only,climate,4.027907341927457,1337
2021-04-11,NRC,Positive,Climate-only,climate,4.084376790208552,1411
2021-04-12,NRC,Positive,Climate-only,climate,4.1347114762488895,1445
2021-04-13,NRC,Positive,Climate-only,climate,4.168156367205004,2551
2021-04-14,NRC,Positive,Climate-only,climate,4.141287991395889,1813
2021-04-15,NRC,Positive,Climate-only,climate,4.148748137161319,1755
2021-04-16,NRC,Positive,Climate-only,climate,4.246271443393566,1536
2021-04-17,NRC,Positive,Climate-only,climate,4.255999490006719,1312
2021-04-18,NRC,Positive,Climate-only,climate,4.079083955045416,1644
2021-04-19,NRC,Positive,Climate-only,climate,4.124344179126719,1787
2021-04-20,NRC,Positive,Climate-only,climate,4.206745406857587,1689
2021-04-21,NRC,Positive,Climate-only,climate,4.070159562383378,1664
2021-04-22,NRC,Positive,Climate-only,climate,4.31273331634343,2538
2021-04-23,NRC,Positive,Climate-only,climate,4.218400715985724,1931
2021-04-24,NRC,Positive,Climate-only,climate,4.1604043662491295,1460
2021-04-25,NRC,Positive,Climate-only,climate,4.098853854553936,1617
2021-04-26,NRC,Positive,Climate-only,climate,4.149873778275991,1820
2021-04-27,NRC,Positive,Climate-only,climate,4.2959032736815335,1844
2021-04-28,NRC,Positive,Climate-only,climate,4.255367789008274,1632
2021-04-29,NRC,Positive,Climate-only,climate,4.229373520133717,2613
2021-04-30,NRC,Positive,Climate-only,climate,4.230758279302173,1748
2021-05-01,NRC,Positive,Climate-only,climate,4.172899332246969,1378
2021-05-02,NRC,Positive,Climate-only,climate,4.180438009079871,1479
2021-05-03,NRC,Positive,Climate-only,climate,4.153874440762187,1688
2021-05-04,NRC,Positive,Climate-only,climate,4.1315013867792585,1462
2021-05-05,NRC,Positive,Climate-only,climate,4.379070906239701,1641
2021-05-06,NRC,Positive,Climate-only,climate,4.256466954905808,1704
2021-05-07,NRC,Positive,Climate-only,climate,4.211689850418097,1584
2021-05-08,NRC,Positive,Climate-only,climate,4.23185778235514,1423
2021-05-09,NRC,Positive,Climate-only,climate,4.347167967567103,1420
2021-05-10,NRC,Positive,Climate-only,climate,4.063579453652952,1577
2021-05-11,NRC,Positive,Climate-only,climate,4.165768165353051,1510
2021-05-12,NRC,Positive,Climate-only,climate,4.088614368235473,1550
2021-05-13,NRC,Positive,Climate-only,climate,4.055206181237997,1558
2021-05-14,NRC,Positive,Climate-only,climate,4.188026469800229,1528
2021-05-15,NRC,Positive,Climate-only,climate,4.35486398002661,1542
2021-05-16,NRC,Positive,Climate-only,climate,4.251883017786459,1221
2021-05-17,NRC,Positive,Climate-only,climate,3.949379284947917,2009
2021-05-18,NRC,Positive,Climate-only,climate,4.084321742344382,1618
2021-05-19,NRC,Positive,Climate-only,climate,4.149671436987401,1533
2021-05-20,NRC,Positive,Climate-only,climate,4.006911076009216,1233
2021-05-21,NRC,Positive,Climate-only,climate,4.214157686482388,1321
2021-05-22,NRC,Positive,Climate-only,climate,4.043991196202553,1166
2021-05-23,NRC,Positive,Climate-only,climate,4.24014067374574,1182
2021-05-24,NRC,Positive,Climate-only,climate,4.1902331048545225,1433
2021-05-25,NRC,Positive,Climate-only,climate,4.172676889504985,1449
2021-05-26,NRC,Positive,Climate-only,climate,4.1933714147276655,1462
2021-05-27,NRC,Positive,Climate-only,climate,4.078700455227247,2114
2021-05-28,NRC,Positive,Climate-only,climate,4.201441204323255,1575
2021-05-29,NRC,Positive,Climate-only,climate,4.163868380206573,1175
2021-05-30,NRC,Positive,Climate-only,climate,4.28147988287992,1239
2021-05-31,NRC,Positive,Climate-only,climate,4.344751880245195,1368
2021-06-01,NRC,Positive,Climate-only,climate,4.095263157199974,1269
2021-06-02,NRC,Positive,Climate-only,climate,4.199802432422825,1297
2021-06-03,NRC,Positive,Climate-only,climate,4.241849087532661,1393
2021-06-04,NRC,Positive,Climate-only,climate,4.2863074269476655,1446
2021-06-05,NRC,Positive,Climate-only,climate,4.090865215271692,1042
2021-06-06,NRC,Positive,Climate-only,climate,4.225077793549467,1195
