break_date,measurement,metric,label,direction,n,selected_p_fixed,selected_q_fixed,baseline_short_run,baseline_short_p,short_run,short_run_hac_se,short_run_p_value,baseline_long_run,baseline_long_p,long_run,long_run_hac_se,long_run_p_value,short_run_same_sign,long_run_same_sign,break_level,break_level_p_value,break_slope,break_slope_p_value
2020-12-31,NRC Emotion Lexicon,anticipation,Anticipation,climate-to-COVID,705,2,1,0.0204857404415916,0.13567673376856,0.019276184251591565,0.01362450079980888,0.15758173968990255,0.0674984894872576,0.3238192404262277,0.05429098470725993,0.06421282180780515,0.3978400427776113,True,True,0.22289252607943738,0.07909927289380152,-0.08991608955231942,0.5892267701900782
2020-12-31,NRC Emotion Lexicon,trust,Trust,COVID-to-climate,705,4,1,0.1553403231014229,0.0359049261266286,0.17346406084506938,0.07417818040269872,0.019653445294796963,0.2352676895668461,0.1927095742171913,0.30231356397120346,0.17649102787588364,0.08672876736459592,True,True,0.6354800610648319,0.059796671382147816,-0.6437055561639783,0.12930160847165803
2020-12-31,NRC Emotion Lexicon,trust,Trust,climate-to-COVID,705,3,1,0.045486317582482,0.0363048437435109,0.04995760496861651,0.022324053189581455,0.025556585750343228,0.1525344213951514,0.0805345699252981,0.16689466056933558,0.08520880757813155,0.050153198885359025,True,True,-0.05734893791584687,0.6480466306075512,0.41641383536846305,0.1233266138587132
2020-12-31,NRC Emotion Lexicon,surprise,Surprise,COVID-to-climate,705,2,1,0.1200625917270647,0.0889167639396214,0.13160030860993246,0.07140449105210364,0.06576224559356898,0.217879123434271,0.0139484008599095,0.24077709808224299,0.09230705258683349,0.009095684867633125,True,True,0.4732696169617054,0.1526411005249418,1.2944224330676268,0.017871741483030917
2020-12-31,NRC Emotion Lexicon,surprise,Surprise,climate-to-COVID,705,2,1,0.06464721990037,0.1095458666216173,0.07214446461625117,0.04044475693190299,0.07490758695029769,0.2104327456811735,0.1989408746753102,0.24343905973953728,0.15178000913723128,0.10873739960860991,True,True,0.007798222861155012,0.9737013643066893,-1.074904305610525,0.0026908967331623645
2020-12-31,NRC Emotion Lexicon,negative,Negative emotion,COVID-to-climate,705,4,1,0.317554258363616,0.0056709824835883,0.32828501637633645,0.11538287606813592,0.004573182433847338,0.4119575727133056,0.0085119010249999,0.3914369550859224,0.15122703735081852,0.00964212886753106,True,True,0.06155805282535459,0.841168342154592,1.0832221465188518,0.046333115519398636
2020-12-31,NRC Emotion Lexicon,negative,Negative emotion,climate-to-COVID,705,2,1,0.03946979715396,0.0051039956352692,0.0411771550234936,0.014125570039975962,0.0036734516484952465,0.1132265488804916,0.0418156048403023,0.12735535172015022,0.05670315540953465,0.024703934853723016,True,True,-0.3111628453414075,0.004895708313917668,-0.34490149360251326,0.02579593120860752
2020-12-31,NRC Emotion Lexicon,positive,Positive emotion,COVID-to-climate,705,4,1,0.1279373353785231,0.2665107658964435,0.11241746133861964,0.11623801017093222,0.3338245954830962,0.3317019121120612,0.2086765046259252,0.2568599311314725,0.27309446556235145,0.34693376640236495,True,True,0.3691584130199578,0.18542621119377034,-0.5575600648739042,0.2629505304923262
2020-12-31,NRC Emotion Lexicon,positive,Positive emotion,climate-to-COVID,705,2,1,0.0186067273009892,0.1542675312076257,0.016515668766007234,0.01305729204008555,0.20635612313203705,0.0627006331046249,0.2863014873005786,0.041450954367717695,0.05135525835864904,0.41958503105983946,True,True,-0.1307091346690897,0.23818760785946635,-0.5042321957425214,0.010731513796561933
2020-12-31,LIWC-22,emo_anger,Anger,COVID-to-climate,705,1,1,0.1727155319875535,0.0692725337527371,0.17527023985420134,0.09140982234408654,0.05560557185670579,0.0392291581988153,0.7317487718547744,0.012918338459113528,0.11696359790349586,0.9120544739400339,True,True,-0.4575083413911458,0.3194612572936462,1.265613844672724,0.04063880952203791
2020-12-31,LIWC-22,emo_anger,Anger,climate-to-COVID,705,4,1,0.023355996576556,0.088002756150989,0.025953520699531017,0.013614455251578785,0.057032990018678245,0.056224983238639,0.5271870885287441,0.0823317745782309,0.09610141948875299,0.3916009907184038,True,True,-0.11850607088562809,0.24287238254139118,-0.5373612775454791,0.023504090298119718
2020-12-31,LIWC-22,emo_sad,Sadness,COVID-to-climate,705,1,1,0.2080178600783643,0.0589348571570351,0.20235538915893447,0.10881877230801291,0.06338028426311665,0.1926153332193929,0.0880778944732302,0.1793816458823397,0.10782041645585702,0.09617087752041367,True,True,-0.8435536332536546,0.02963173309138472,-0.6231580190927734,0.3369580652686929
2020-12-31,LIWC-22,emo_sad,Sadness,climate-to-COVID,705,2,1,0.0440338222518262,0.0381129180643918,0.04217640031534034,0.020589819582860696,0.040904937224324686,0.1142875081377189,0.0043201032886487,0.1065899335581998,0.03582487904480877,0.002926975909547474,True,True,0.0285015485257352,0.8521168768220384,-0.8470827514531444,0.0012550656998649209
2020-12-31,LIWC-22,emo_anx,Anxiety,COVID-to-climate,705,1,1,0.2897081434487697,0.0766720786708781,0.30540991721048105,0.1735786907046056,0.07894534467972401,0.5118052659565404,0.0003252396758774,0.5412847641684391,0.16072930266360475,0.0007580368534801622,True,True,-0.01887128072251154,0.9617186086832983,0.4941679952537994,0.3819328658600438
2020-12-31,LIWC-22,emo_anx,Anxiety,climate-to-COVID,705,3,1,0.0148957737751313,0.1476715596282124,0.015795090695005697,0.010655574947200404,0.13871820754995512,0.0748881803424681,0.1203887368656036,0.07731313932873649,0.046451560331861375,0.09603612156138484,True,True,-0.05244378048411909,0.5293061788304596,-0.41770112698169537,0.0010175955765464816
2020-12-31,LIWC-22,emo_neg,Negative emotion,COVID-to-climate,705,1,1,0.1092371736626021,0.1335630355459932,0.11253417336391061,0.07444194157942,0.1310751423357933,0.1291346036316797,0.0380442530337573,0.1304882763261264,0.06900022340589224,0.058607217393889785,True,True,-0.49956009779890903,0.3154323104184461,0.590602157612784,0.39956915564174045
2020-12-31,LIWC-22,emo_neg,Negative emotion,climate-to-COVID,705,3,1,0.0261849936595148,0.1879074914760269,0.026658545332675605,0.019847564051993897,0.17966943461507165,0.1752251582576113,0.1187893531125269,0.17325452748838005,0.10198195389843262,0.089342857461847,True,True,-0.496469190055576,0.02601110696547003,-1.0884160546498536,0.0007308839274750717
2020-12-31,LIWC-22,emo_pos,Positive emotion,COVID-to-climate,705,1,1,0.0321102221961924,0.8825162263507196,0.014738583121563533,0.21445578779751126,0.9452283763853582,-0.227639700985159,0.2934602781585386,-0.2715037185380925,0.2335908894659287,0.24511184013310372,True,True,-0.03203588138151329,0.9336559423399482,-0.4698284278193215,0.5420645288289861
2020-12-31,LIWC-22,emo_pos,Positive emotion,climate-to-COVID,705,6,1,0.0029138953077292,0.8640240216974082,0.0019698217671540227,0.016682430194162802,0.9060413825771044,-0.001840519031836,0.9866689015972516,-0.008985045743571332,0.08384609787296286,0.9146611217777183,True,True,0.04483638637010625,0.7145321667695876,-0.43215741541190933,0.042798482993039705
2020-12-31,VADER,negative,Negative sentiment,COVID-to-climate,705,2,1,0.2941892890664916,0.0024111778928872,0.29606510030307487,0.0978346890475748,0.002570593971227628,0.2735489780228813,0.0004821263253946,0.22499006400497862,0.08200344137041732,0.006075729807357029,True,True,-0.017632999453808328,0.9529323545960169,1.0361386680108668,0.03608428023566003
2020-12-31,VADER,negative,Negative sentiment,climate-to-COVID,705,2,1,0.0506286979701547,0.0035874704934223,0.05149272494210591,0.01797388290199772,0.00430119130426242,0.1939755738748597,0.1114466456537359,0.21280308210474197,0.1466729790742026,0.1468167144158896,True,True,-0.27700902159382135,0.01265984328532707,-0.3122154370667971,0.1997583964998029
2020-12-31,VADER,positive,Positive sentiment,COVID-to-climate,705,4,1,0.0782212932273702,0.6754107667657445,0.05566993490915373,0.18483631539636042,0.7633661438085044,0.0745476188746173,0.8178463784087184,-0.044076141928657116,0.3236417270849661,0.8916726066798464,True,False,0.39728684802141945,0.196489174341333,-0.24546460770215198,0.5971856328820193
2020-12-31,VADER,positive,Positive sentiment,climate-to-COVID,705,2,1,0.0025382056592539,0.812126946446075,0.002011922648279213,0.010203188628413507,0.8437414237655592,-0.0076971230545825,0.8719958094503826,-0.008849679991199927,0.03543281559442822,0.8027733921223952,True,True,-0.028669783928565958,0.7213361580861133,-0.562977444909005,0.0001515516095773862
2021-03-31,NRC Emotion Lexicon,anger,Anger,COVID-to-climate,705,2,1,0.143942433803322,0.0045356936069835,0.14171361646820863,0.05103750650992674,0.005643985965623591,0.1322650323026268,0.0155466216678378,0.09537219022537888,0.057027523720977455,0.09444768519929524,True,True,-0.15681356881434996,0.4782103385295928,1.4733692113262968,0.009181032333709097
2021-03-31,NRC Emotion Lexicon,anger,Anger,climate-to-COVID,705,2,1,0.0717927999749304,0.0076891438139976,0.07384907702458458,0.028098905086363146,0.008778820708553755,0.1667854304931243,0.141258532752473,0.1856408911101169,0.13625582430933036,0.1730578965015389,True,True,-0.06802030656893482,0.6602218866536983,-0.2186303321278724,0.6029680328795739
2021-03-31,NRC Emotion Lexicon,sadness,Sadness,COVID-to-climate,705,2,1,0.1908989740396154,0.0210278318759058,0.18597194397975922,0.08317999867002586,0.02569152049844092,0.3142570680543641,0.0015310677904829,0.28103461973975363,0.09790696072309399,0.004099200039992203,True,True,0.18583558247938733,0.3838642180379094,0.9556002670093955,0.06819378274481143
2021-03-31,NRC Emotion Lexicon,sadness,Sadness,climate-to-COVID,705,3,1,0.0627921080202996,0.0401597534509432,0.06218845064730956,0.03091838222164934,0.044682326611446235,0.3485664214833517,0.0010823419747386,0.34015336442065863,0.11678443761171471,0.003583645149366095,True,True,0.15080947956865778,0.22497172745934899,-0.003260889260560733,0.9899074236024894
2021-03-31,NRC Emotion Lexicon,fear,Fear,COVID-to-climate,705,4,1,0.276586648456504,0.0336851328720094,0.2815510008374625,0.13071390576924802,0.03159755184019593,0.289434130727645,0.0408536359858721,0.24692646995856748,0.1381999402529417,0.07398056371264099,True,True,-0.13207633346578318,0.522629312875716,0.8625589859156875,0.027621265015544474
2021-03-31,NRC Emotion Lexicon,fear,Fear,climate-to-COVID,705,2,1,0.0245285800139507,0.0307580014434284,0.025601154439968077,0.011443329201667544,0.025597148282978033,0.0556229435509943,0.3608395440374903,0.06501218519802421,0.06610511893047713,0.32537778158920505,True,True,0.1081779807462318,0.15561789016495028,-0.07991307820002852,0.5649317689924758
2021-03-31,NRC Emotion Lexicon,disgust,Disgust,COVID-to-climate,705,1,1,0.2702185536873406,0.0025810316582823,0.24418219894889487,0.08936419551437229,0.006450486195123087,0.375340037206567,0.0002300874412292,0.2849673993409853,0.0869572536771143,0.0010488014292321156,True,True,0.5783911791962736,0.10914433994389891,1.9684298265518896,0.001950282561236336
2021-03-31,NRC Emotion Lexicon,disgust,Disgust,climate-to-COVID,705,3,1,0.040880910632985,0.0234946236222084,0.04004013815235828,0.0186611211242196,0.03225682174543306,0.149243303808087,0.0233274295220392,0.1399368864392035,0.07121072344625781,0.04940153721254757,True,True,0.1093214533799415,0.25653120055718054,-0.015315411124212256,0.9315537468253587
2021-03-31,NRC Emotion Lexicon,joy,Joy,COVID-to-climate,705,2,1,0.1848678839098007,0.2206879443094558,0.13798955001092295,0.15205493536225836,0.3644664099116707,0.051212235173178,0.8197108745870858,-0.10950555843181756,0.24090672899586596,0.6494288170083249,True,False,-0.2681399086444445,0.16657051704224998,-1.0816886446788616,0.046647635309826053
2021-03-31,NRC Emotion Lexicon,joy,Joy,climate-to-COVID,705,3,1,0.0082044227956615,0.3521857669616435,0.0064807590478745125,0.008804839330126723,0.4619585585660744,0.0347114415532572,0.5068411246090452,0.018818615710737847,0.04575821191589941,0.6808803989019641,True,True,-0.10799924101812286,0.056951675843530745,-0.29614381680453844,0.02920566790240869
2021-03-31,NRC Emotion Lexicon,anticipation,Anticipation,COVID-to-climate,705,4,1,0.1872242320038947,0.0863060161430914,0.18715526796264814,0.10943302100552113,0.08768349697604136,0.0784662244593464,0.6620592162210761,0.07794957557272113,0.18275149421049675,0.6697193775499952,True,True,0.05722754098351521,0.8306303473375833,-0.13081253914686974,0.8190471625679419
2021-03-31,NRC Emotion Lexicon,anticipation,Anticipation,climate-to-COVID,705,2,1,0.0204857404415916,0.13567673376856,0.020832054178746083,0.013671602764658005,0.12803906408101173,0.0674984894872576,0.3238192404262277,0.06803653471602561,0.06454216949511006,0.2918184551739119,True,True,-0.120898604239457,0.11122537069156056,-0.17936175509634392,0.28222370565284693
2021-03-31,NRC Emotion Lexicon,trust,Trust,COVID-to-climate,705,4,1,0.1553403231014229,0.0359049261266286,0.17340996721153695,0.07442935115327635,0.020107506796687286,0.2352676895668461,0.1927095742171913,0.2863730122988524,0.17411005729681767,0.10001486545745303,True,True,-0.4444037412921141,0.08161138628589565,-0.9217221813836932,0.02653242626352938
2021-03-31,NRC Emotion Lexicon,trust,Trust,climate-to-COVID,705,3,1,0.045486317582482,0.0363048437435109,0.05056428321292229,0.02228985531683889,0.023613970722951863,0.1525344213951514,0.0805345699252981,0.17228345187963015,0.08524855019450717,0.043284462319257457,True,True,0.08594213634962623,0.4402678096265704,0.427020326964376,0.10655891224261128
2021-03-31,NRC Emotion Lexicon,surprise,Surprise,COVID-to-climate,705,2,1,0.1200625917270647,0.0889167639396214,0.13284432809412342,0.07241942466992213,0.06703715477233033,0.217879123434271,0.0139484008599095,0.24403961573827657,0.09319948934421235,0.008832631070514452,True,True,0.3908490909948617,0.0846163478103967,1.1639775680500464,0.03556707228638485
2021-03-31,NRC Emotion Lexicon,surprise,Surprise,climate-to-COVID,705,2,1,0.06464721990037,0.1095458666216173,0.07305604711729496,0.0414218593780556,0.07823223221308877,0.2104327456811735,0.1989408746753102,0.2501327898766568,0.1580707018433219,0.1135558148744306,True,True,-0.1534933051856159,0.2943514068091225,-0.9048701526318345,0.01743218231194662
2021-03-31,NRC Emotion Lexicon,negative,Negative emotion,COVID-to-climate,705,4,1,0.317554258363616,0.0056709824835883,0.32015113346670393,0.11453878716156313,0.005335231965981925,0.4119575727133056,0.0085119010249999,0.3621234930004662,0.14533885664913662,0.012717606582401317,True,True,0.2548970905394988,0.28636285188815813,1.1776649825310213,0.026525251608346574
2021-03-31,NRC Emotion Lexicon,negative,Negative emotion,climate-to-COVID,705,2,1,0.03946979715396,0.0051039956352692,0.04039614658082793,0.014269878432333507,0.004779917670709541,0.1132265488804916,0.0418156048403023,0.12192775751781083,0.05970403120585132,0.04113138927233959,True,True,0.10243496034189757,0.18608946930770592,-0.16535824489251913,0.2200836938074013
2021-03-31,NRC Emotion Lexicon,positive,Positive emotion,COVID-to-climate,705,4,1,0.1279373353785231,0.2665107658964435,0.10238322573428198,0.11433678875999775,0.37086416007420797,0.3317019121120612,0.2086765046259252,0.19559344328937853,0.25681317609902693,0.4462882477271408,True,True,-0.37463681967198237,0.07632668657105125,-0.8100558533266843,0.07770905630014414
2021-03-31,NRC Emotion Lexicon,positive,Positive emotion,climate-to-COVID,705,2,1,0.0186067273009892,0.1542675312076257,0.01576877266899595,0.012897117580824818,0.22188410751776166,0.0627006331046249,0.2863014873005786,0.03868498902267933,0.05130566724001958,0.4508431835531387,True,True,0.016634978324195623,0.8065790888002669,-0.44966667485147876,0.012205997203000559
2021-03-31,LIWC-22,emo_anger,Anger,COVID-to-climate,705,1,1,0.1727155319875535,0.0692725337527371,0.15708451863357267,0.09185024515783353,0.08768190204087048,0.0392291581988153,0.7317487718547744,-0.018600087831083082,0.12099512669712068,0.8778258421730385,True,False,-0.7136996248506532,0.006341349418416314,1.3217697972995186,0.017737629013490457
2021-03-31,LIWC-22,emo_anger,Anger,climate-to-COVID,705,4,1,0.023355996576556,0.088002756150989,0.0239007929071104,0.013449560316125708,0.07600718482513756,0.056224983238639,0.5271870885287441,0.06074419093315892,0.08701462393776796,0.4851198183475923,True,True,-0.20434852450706442,0.05558254190975688,-0.5034045627078114,0.025238057894490122
2021-03-31,LIWC-22,emo_sad,Sadness,COVID-to-climate,705,1,1,0.2080178600783643,0.0589348571570351,0.2066673241208663,0.11011933909396539,0.06098055034644069,0.1926153332193929,0.0880778944732302,0.1903121151333796,0.10908754601072995,0.08105774264818251,True,True,0.2853469180748325,0.3409333624691767,-0.08102812645681101,0.9054872353557045
2021-03-31,LIWC-22,emo_sad,Sadness,climate-to-COVID,705,2,1,0.0440338222518262,0.0381129180643918,0.04260522469930264,0.02074133821576271,0.040347390891521305,0.1142875081377189,0.0043201032886487,0.10822547869115964,0.03639706989769672,0.0029445626654742334,True,True,-0.050747869866418924,0.7036337571313098,-0.8796543448736862,0.00047413945866428526
2021-03-31,LIWC-22,emo_anx,Anxiety,COVID-to-climate,705,1,1,0.2897081434487697,0.0766720786708781,0.2918838426446001,0.17023460007785055,0.08687600416437544,0.5118052659565404,0.0003252396758774,0.49823495358143394,0.1573362937036738,0.0015418564528099242,True,True,0.5061662238116941,0.03837104931462108,0.5487318652294577,0.32015801230264024
2021-03-31,LIWC-22,emo_anx,Anxiety,climate-to-COVID,705,3,1,0.0148957737751313,0.1476715596282124,0.015440956993339361,0.010623512062083876,0.1465573426770688,0.0748881803424681,0.1203887368656036,0.07501516131309278,0.047584154350188715,0.11491670693736045,True,True,0.04628364858757969,0.34093633004154567,-0.32393124235274445,0.009006637097535991
2021-03-31,LIWC-22,emo_neg,Negative emotion,COVID-to-climate,705,1,1,0.1092371736626021,0.1335630355459932,0.11974963914360091,0.07468793240868946,0.10932683863800359,0.1291346036316797,0.0380442530337573,0.14435062580552496,0.07010257573471873,0.039481364459630824,True,True,-0.06987254652703898,0.8406766920367823,0.841218698820008,0.22588647412394122
2021-03-31,LIWC-22,emo_neg,Negative emotion,climate-to-COVID,705,3,1,0.0261849936595148,0.1879074914760269,0.028675363218342374,0.020156957611374923,0.15531233287378407,0.1752251582576113,0.1187893531125269,0.1932521919459279,0.10976662765658231,0.07831065401746831,True,True,0.028668122788114748,0.8581216919791298,-0.7081328424380836,0.014996864363130713
2021-03-31,LIWC-22,emo_pos,Positive emotion,COVID-to-climate,705,1,1,0.0321102221961924,0.8825162263507196,0.03111666022596962,0.2146109660708985,0.8847610619949471,-0.227639700985159,0.2934602781585386,-0.2314084873024694,0.23440378808415196,0.3235340054087449,True,True,0.28630781549314804,0.14083216755124114,-0.2751132319762527,0.7285089983591271
2021-03-31,LIWC-22,emo_pos,Positive emotion,climate-to-COVID,705,6,1,0.0029138953077292,0.8640240216974082,0.0026681699391029367,0.016676380568963683,0.8729314889779364,-0.001840519031836,0.9866689015972516,-0.003374852594330706,0.0798056396594084,0.9662687946501929,True,True,-0.1395806135744226,0.02740431182478131,-0.4587617818236106,0.03047305447760691
2021-03-31,VADER,negative,Negative sentiment,COVID-to-climate,705,2,1,0.2941892890664916,0.0024111778928872,0.29523978514780996,0.09822626437093418,0.002747592760355921,0.2735489780228813,0.0004821263253946,0.20539905277236598,0.0811185690538568,0.011338673696927008,True,True,0.24929616777518715,0.3707541334899106,1.2539779573832721,0.009545351293999796
2021-03-31,VADER,negative,Negative sentiment,climate-to-COVID,705,2,1,0.0506286979701547,0.0035874704934223,0.05213052923456021,0.018421760162913546,0.004795207653832827,0.1939755738748597,0.1114466456537359,0.22159044480198561,0.16122654604531692,0.1693162276657526,True,True,-0.002839337199555413,0.9814169987799309,-0.19184004067358895,0.46971462409999387
2021-03-31,VADER,positive,Positive sentiment,COVID-to-climate,705,4,1,0.0782212932273702,0.6754107667657445,0.07295585324526167,0.185231778936326,0.6938069376702772,0.0745476188746173,0.8178463784087184,0.04776001761465106,0.33695453394320063,0.8872851862907973,True,True,0.3028956758727669,0.23562142662455748,-0.29555828523322136,0.5378011887148888
2021-03-31,VADER,positive,Positive sentiment,climate-to-COVID,705,2,1,0.0025382056592539,0.812126946446075,0.0027706762786342603,0.010190760194367156,0.7857962451934056,-0.0076971230545825,0.8719958094503826,-0.005073385746872793,0.03503259457786053,0.8848537707852477,True,True,-0.1144793654953593,0.036079484615324016,-0.5275618626006259,0.0003522676120557769
2021-06-30,NRC Emotion Lexicon,anger,Anger,COVID-to-climate,705,2,1,0.143942433803322,0.0045356936069835,0.14057367939952276,0.05058759635069964,0.005607008505941835,0.1322650323026268,0.0155466216678378,0.10255812554856371,0.057119545627431594,0.07257412466297776,True,True,0.1324277245295683,0.5969210495668997,1.0166047409020047,0.12130055474593122
2021-06-30,NRC Emotion Lexicon,anger,Anger,climate-to-COVID,705,2,1,0.0717927999749304,0.0076891438139976,0.07196740918494357,0.02751297343412596,0.00910125949311719,0.1667854304931243,0.141258532752473,0.16824758127271622,0.12356527255515316,0.17332132856499116,True,True,0.16507240964413217,0.26987187091048004,-0.3268770960753987,0.3714663261996397
2021-06-30,NRC Emotion Lexicon,sadness,Sadness,COVID-to-climate,705,2,1,0.1908989740396154,0.0210278318759058,0.1875110173727878,0.08279180485640596,0.023837188766409043,0.3142570680543641,0.0015310677904829,0.2912257451576204,0.09965532383030686,0.0034742319238142355,True,True,0.19601355401844336,0.4075411820698849,0.46568783205441505,0.4417382575333808
2021-06-30,NRC Emotion Lexicon,sadness,Sadness,climate-to-COVID,705,3,1,0.0627921080202996,0.0401597534509432,0.062403592150385705,0.030689500749558556,0.04240368420653963,0.3485664214833517,0.0010823419747386,0.3432667916902084,0.10988735625214677,0.0017852807382496376,True,True,0.10348643322177227,0.26903246570942524,-0.17327533876196105,0.5344650478642397
2021-06-30,NRC Emotion Lexicon,fear,Fear,COVID-to-climate,705,4,1,0.276586648456504,0.0336851328720094,0.2720826489051521,0.12864653337614418,0.0347989526372201,0.289434130727645,0.0408536359858721,0.21185439053245342,0.13558258984859575,0.1181587981988941,True,True,0.31668779825028065,0.0966759751248055,0.4160674581962975,0.42867961439219116
2021-06-30,NRC Emotion Lexicon,fear,Fear,climate-to-COVID,705,2,1,0.0245285800139507,0.0307580014434284,0.024717293133368963,0.011333898194900117,0.02953956248549664,0.0556229435509943,0.3608395440374903,0.05758840632122643,0.06531608306795042,0.37794555475905944,True,True,0.04033125991286274,0.4481323322489792,-0.18078196016651651,0.15411062711181442
2021-06-30,NRC Emotion Lexicon,disgust,Disgust,COVID-to-climate,705,1,1,0.2702185536873406,0.0025810316582823,0.2609078989554611,0.08882329473818887,0.0034222497408976428,0.375340037206567,0.0002300874412292,0.3374400300995753,0.094668289403108,0.0003646251446527107,True,True,0.19351579981879755,0.34665953655116477,1.358355771169347,0.04799778370693716
2021-06-30,NRC Emotion Lexicon,disgust,Disgust,climate-to-COVID,705,3,1,0.040880910632985,0.0234946236222084,0.0406760141133796,0.018276099200659784,0.026367368703145815,0.149243303808087,0.0233274295220392,0.14701802496835653,0.06537614994120014,0.024525088072676934,True,True,0.16932735840809668,0.045218607814542774,-0.3286065960234255,0.1578000992581452
2021-06-30,NRC Emotion Lexicon,joy,Joy,COVID-to-climate,705,2,1,0.1848678839098007,0.2206879443094558,0.16759590379759148,0.15143669051828457,0.26881411448161335,0.051212235173178,0.8197108745870858,-0.008141917037869675,0.24787269953065708,0.9737964611806935,True,False,0.1480389417368085,0.6348929390930877,-1.3538747895771936,0.07226891166771457
2021-06-30,NRC Emotion Lexicon,joy,Joy,climate-to-COVID,705,3,1,0.0082044227956615,0.3521857669616435,0.007558919543998601,0.008791009452794181,0.3901784349264683,0.0347114415532572,0.5068411246090452,0.025036019634379122,0.046863227893050585,0.5931783208549374,True,True,-0.10918077533508207,0.10532963083434663,-0.09256084057115646,0.5860006637059532
2021-06-30,NRC Emotion Lexicon,anticipation,Anticipation,COVID-to-climate,705,4,1,0.1872242320038947,0.0863060161430914,0.19398920699044908,0.10825953502282507,0.0735983399026881,0.0784662244593464,0.6620592162210761,0.09197627702778197,0.1743908269936513,0.5979056720403522,True,True,0.40174727637027113,0.07198382058425164,-1.044188967644638,0.10756359136105909
2021-06-30,NRC Emotion Lexicon,anticipation,Anticipation,climate-to-COVID,705,2,1,0.0204857404415916,0.13567673376856,0.0217746001250084,0.013750387368988481,0.11376027602118269,0.0674984894872576,0.3238192404262277,0.07831586676366448,0.06688190850298029,0.24161589445109222,True,True,-0.12991245571163335,0.1690163900692599,0.040920908593097306,0.8677547372632364
2021-06-30,NRC Emotion Lexicon,trust,Trust,COVID-to-climate,705,4,1,0.1553403231014229,0.0359049261266286,0.1594359254904638,0.07414915364881393,0.0318935005245163,0.2352676895668461,0.1927095742171913,0.2548320476998991,0.17884605182271482,0.15419531029411623,True,True,0.10399845690230464,0.506708689161232,-0.9028455338454499,0.08442537842142268
2021-06-30,NRC Emotion Lexicon,trust,Trust,climate-to-COVID,705,3,1,0.045486317582482,0.0363048437435109,0.046271077305300834,0.021895315908250914,0.03494207952294711,0.1525344213951514,0.0805345699252981,0.15188396160852827,0.08360640237480367,0.06927000619872345,True,True,0.15818290281083855,0.107859266886194,0.03205709289789346,0.9187253511988291
2021-06-30,NRC Emotion Lexicon,surprise,Surprise,COVID-to-climate,705,2,1,0.1200625917270647,0.0889167639396214,0.12592324816738343,0.07122632291386195,0.07752274336112937,0.217879123434271,0.0139484008599095,0.23320033004584856,0.09054189202875054,0.010006431019100438,True,True,0.19918366297329573,0.2998647297460014,0.4747123535257907,0.47204013028127434
2021-06-30,NRC Emotion Lexicon,surprise,Surprise,climate-to-COVID,705,2,1,0.06464721990037,0.1095458666216173,0.06836422615556219,0.04056047814054316,0.0923551430446915,0.2104327456811735,0.1989408746753102,0.22705378110980173,0.15778997444791215,0.15016128249079547,True,True,-0.0818838136952322,0.4931419862876383,-0.7237504986689214,0.12921689750557952
2021-06-30,NRC Emotion Lexicon,negative,Negative emotion,COVID-to-climate,705,4,1,0.317554258363616,0.0056709824835883,0.3213058560801505,0.11446887554078047,0.005145947832786186,0.4119575727133056,0.0085119010249999,0.388451160041939,0.14986768590503258,0.009543065764049268,True,True,0.18214042392509142,0.4201334224325517,0.6546323470754593,0.3067322913141078
2021-06-30,NRC Emotion Lexicon,negative,Negative emotion,climate-to-COVID,705,2,1,0.03946979715396,0.0051039956352692,0.04073499581964375,0.014068899671030742,0.003908859129674109,0.1132265488804916,0.0418156048403023,0.12406110930765306,0.056502301505791094,0.028114683341713242,True,True,0.06073386354014392,0.3195557001677803,-0.2987131568135794,0.06163669207329954
2021-06-30,NRC Emotion Lexicon,positive,Positive emotion,COVID-to-climate,705,4,1,0.1279373353785231,0.2665107658964435,0.10273144332902112,0.11286948504967866,0.36305297104406353,0.3317019121120612,0.2086765046259252,0.21752238980569338,0.2534721637460669,0.39079820023748546,True,True,0.07597607081091132,0.7623628880532793,-0.7432331059354326,0.1645551962951297
2021-06-30,NRC Emotion Lexicon,positive,Positive emotion,climate-to-COVID,705,2,1,0.0186067273009892,0.1542675312076257,0.015828954367319552,0.01249907275975315,0.20580178253368392,0.0627006331046249,0.2863014873005786,0.041261071548700456,0.04522837745088126,0.36161985781543904,True,True,0.14441114016499051,0.03839857595495605,-0.8553898937081748,0.0005592369241308147
2021-06-30,LIWC-22,emo_anger,Anger,COVID-to-climate,705,1,1,0.1727155319875535,0.0692725337527371,0.17858699979437145,0.09393875434117303,0.05771261634316405,0.0392291581988153,0.7317487718547744,0.024370080937744388,0.12572839295703936,0.8463080832647378,True,True,-0.11860110983146453,0.584553011953249,2.022247555182265,0.001487909852161151
2021-06-30,LIWC-22,emo_anger,Anger,climate-to-COVID,705,4,1,0.023355996576556,0.088002756150989,0.026204194977809323,0.013703844848429814,0.05627634181776515,0.056224983238639,0.5271870885287441,0.08391227445887187,0.09254994168419906,0.36458122479466515,True,True,0.062469095091729446,0.6195369157992754,-0.4910425373183872,0.005868847658555647
2021-06-30,LIWC-22,emo_sad,Sadness,COVID-to-climate,705,1,1,0.2080178600783643,0.0589348571570351,0.2088884710294166,0.10989662720832778,0.057755660608305975,0.1926153332193929,0.0880778944732302,0.1940671261116074,0.11138638862236265,0.08145812832455532,True,True,0.20263706233823947,0.5425496020781184,-0.48167448216011255,0.5830965799967733
